unit_id	image_id	image_name	source_molecule_id	row_index	unit_index	atoms	atom_ids	atom_count	bounds_x	bounds_y	bounds_w	bounds_h
p007-u047	7	page-007.jpg	img7-m45	10	47	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1 c:1 f:1 i:1 c:2 h:1	7367 7126 7368 7436 7222 7127 7255 7366 7221 7496 7407 7220 7550	13	710	1241	163	84
p007-u048	7	page-007.jpg	img7-m48	11	48	a:1 m:1 c:1 a:1 b:1 d:1 e:1 g:1 e:1 e:1 c:1 f:1 j:1	7551 7578 7588 7552 7627 7733 7637 7693 7638 7639 7589 7703 7716	13	347	1594	214	120
p007-u049	7	page-007.jpg	img7-m50	11	49	n:1 e:1 g:1 e:1 c:1 f:1 j:1	7720 7640 7694 7641 7590 7704 7717	7	600	1650	119	65
p007-u050	7	page-007.jpg	img7-m49	11	50	e:1 i:1 d:1 c:1 f:1 j:1 e:1 i:1 d:1	7642 7725 7734 7591 7705 7718 7643 7726 7735	9	765	1642	142	78
p007-u051	7	page-007.jpg	img7-m51	11	51	n:1 e:1 g:1 e:1 e:1 c:1 f:1 j:1	7721 7644 7695 7645 7646 7592 7706 7719	8	956	1658	139	66
p007-u052	7	page-007.jpg	img7-m52	11	52	n:1 e:1 g:1 e:1 e:1 e:1 h:1	7722 7647 7696 7648 7649 7650 7741	7	1120	1664	120	79
p007-u053	7	page-007.jpg	img7-m55	12	53	c:1 a:1 b:1 c:1 a:1 c:1 e:1 c:2 h:2 e:1 f:1 k:1 f:1 i:1 d:1	7605 7553 7628 7604 7554 7603 7662 7606 7745 7661 7711 7757 7710 7730 7738	15	396	1717	244	68
p007-u054	7	page-007.jpg	img7-m54	12	54	a:1 m:1 c:1 a:1 b:1 a:1 c:2 e:1 g:1 e:1 c:1 f:1 i:1 d:1	7567 7580 7602 7555 7631 7556 7601 7660 7699 7659 7600 7709 7729 7737	14	691	1723	248	77
p007-u055	7	page-007.jpg	img7-m53	12	55	a:1 m:1 c:1 e:1 i:1 d:1 c:2 g:1 e:1 c:1 e:1 c:2 h:2 e:1 f:1 f:1 i:1 c:2 h:1	7557 7579 7599 7658 7728 7736 7598 7698 7657 7597 7656 7596 7744 7655 7708 7707 7727 7595 7743	19	971	1740	299	80
p007-u056	7	page-007.jpg	img7-m56	12	56	c:1 e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1 e:1 h:1	7594 7653 7558 7654 7636 7593 7559 7697 7652 7651 7742	11	1305	1727	144	92
p007-u057	7	page-007.jpg	img7-m58	13	57	a:1 m:1 c:1 e:1 a:1 b:1 c:1 a:1 e:1 e:1 h:1	7568 7581 7607 7663 7569 7629 7608 7570 7664 7665 7746	11	389	1793	176	90
p007-u058	7	page-007.jpg	img7-m59	13	58	a:1 e:1 b:1 c:1 a:1 n:1 a:1 m:1 c:1 e:1 h:1 e:1 e:1 g:1 e:1	7566 7666 7630 7610 7565 7724 7572 7582 7609 7671 7747 7669 7667 7700 7672	15	590	1798	251	102
p007-u059	7	page-007.jpg	img7-m60	13	59	a:1 m:1 c:1 a:1 b:1 c:1 a:1 c:1 e:1 c:1 h:2 e:1 h:1	7564 7583 7611 7562 7633 7612 7563 7613 7673 7614 7748 7674 7749	13	869	1795	209	99
p007-u060	7	page-007.jpg	img7-m57	13	60	a:1 m:1 c:1 a:1 b:1 c:1 a:1 n:1 c:2 g:1 e:1 e:1 e:1 h:1	7584 7585 7615 7560 7635 7616 7561 7723 7617 7701 7675 7676 7677 7750	14	1102	1798	249	92
p007-u061	7	page-007.jpg	img7-m61	13	61	e:1 g:1 e:1 e:1 c:1 e:1 c:1 h:2 e:1 h:1	7678 7702 7679 7680 7618 7681 7619 7752 7682 7751	10	1389	1811	183	73
p007-u062	7	page-007.jpg	img7-m63	14	62	e:1 g:1 e:1 c:1 f:1 i:1 d:1	7692 7715 7691 7626 7714 7732 7740	7	399	1870	126	51
p007-u063	7	page-007.jpg	img7-m64	14	63	a:1 m:1 c:1 e:1 c:2 h:2 e:1 f:1 l:1 f:1 i:1 d:1	7571 7587 7625 7689 7624 7755 7690 7713 7756 7712 7731 7739	12	550	1883	168	78
p007-u064	7	page-007.jpg	img7-m65	14	64	c:1 a:1 b:1 c:1 a:1 e:1 e:1 e:1 h:1	7623 7573 7632 7622 7574 7688 7687 7686 7754	9	763	1868	139	75
p007-u065	7	page-007.jpg	img7-m62	14	65	a:1 m:1 c:1 a:1 b:1 a:1 c:2 e:1 e:1 e:1 h:1	7575 7586 7621 7576 7634 7577 7620 7685 7684 7683 7753	11	938	1866	191	96
p007-u066	7	page-007.jpg	img7-m66	15	66	a:1 m:1 c:1 a:1 n:1 e:1 g:1 e:1 e:1 c:1 e:1 f:1 f:1 i:1 d:1 c:1 f:1 i:1 c:1 h:1	7826 7827 7843 7776 8097 7758 7774 7759 7941 7844 7942 8026 8027 8101 8133 7845 8028 8102 7846 8184	20	382	1941	335	127
p007-u067	7	page-007.jpg	img7-m73	15	67	n:1 e:1 g:1 e:1 f:1 i:1 d:1 c:1	8098 7943 8082 7944 8029 8103 8134 7945	8	773	1999	123	57
p007-u068	7	page-007.jpg	img7-m71	15	68	c:1 f:1 i:1 d:1	7847 8030 8104 8135	4	932	1992	70	59
p007-u069	7	page-007.jpg	img7-m72	15	69	e:1 g:1 e:1 c:1 f:1 i:1 d:1	7946 8083 7947 7848 8031 8105 8136	7	1043	1993	126	60
p007-u070	7	page-007.jpg	img7-m69	15	70	c:1 f:1 j:1 e:1 g:1 e:1 e:1 i:1 d:1 e:1 h:1	7849 8032 8169 7948 8084 7949 7950 8106 8137 7951 8185	11	1206	1986	192	78
p007-u071	7	page-007.jpg	img7-m70	15	71	e:1 g:1 e:1 c:1 f:1 i:1 c:1 h:1	7952 8085 7953 7850 8033 8107 7851 8186	8	1445	2001	120	60
p007-u072	7	page-007.jpg	img7-m68	15	72	c:1 a:1 m:1 c:1 a:1 e:1 g:1 e:1 c:1 f:1 i:1 c:1 h:1	7890 7777 7828 7852 7778 7954 8086 7955 7853 8034 8108 7854 8187	13	1627	1948	201	99
p007-u073	7	page-007.jpg	img7-m67	15	73	c:1 a:1 e:1 b:1 c:1 a:1 b:1 d:1 c:1 f:1 i:1 d:1 e:1 f:1 f:1 i:1 d:1	7855 7779 7971 8211 7856 7780 8210 8145 7857 8035 8146 8148 7972 8037 8036 8147 8149	17	2004	1958	208	85
p007-u074	7	page-007.jpg	img7-m77	16	74	c:1 a:1 e:1 b:1 c:1 a:1 e:1 c:1 f:1 j:1	7872 7789 7968 8215 7871 7790 7967 7870 8045 8173	10	412	2058	142	75
p007-u075	7	page-007.jpg	img7-m80	16	75	e:1 g:1 e:1 c:1 f:1 j:1 e:1 i:1 d:1	7760 7773 7761 7869 8044 8172 7966 8111 8139	9	597	2082	188	52
p007-u076	7	page-007.jpg	img7-m78	16	76	e:1 g:1 e:1 e:1 c:1 f:1 j:1	7965 8088 7964 7963 7868 8043 8171	7	827	2102	152	34
p007-u077	7	page-007.jpg	img7-m81	16	77	e:1 a:1 b:1 c:1 a:1 n:1 e:1 g:1 e:1 e:1 h:1	7962 7787 8214 7867 7788 8099 7960 8087 7961 7959 8191	11	1034	2060	174	82
p007-u078	7	page-007.jpg	img7-m79	16	78	a:1 m:1 c:1 a:1 b:1 c:1 a:1 e:1 c:1 f:1 i:1 c:2 h:1	7786 7830 7866 7785 8213 7865 7784 7958 7864 8042 8110 7888 8190	13	1245	2067	204	104
p007-u079	7	page-007.jpg	img7-m76	16	79	a:1 m:1 c:1 a:1 b:1 c:1 a:1 c:1 f:1 j:1	7783 7829 7861 7781 8212 7862 7782 7863 8041 8170	10	1498	2050	177	106
p007-u080	7	page-007.jpg	img7-m75	16	80	e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1	7956 7860 8203 7957 8040 8232 8039 8109 8138	9	1714	2068	138	47
p007-u081	7	page-007.jpg	img7-m74	16	81	e:1 i:1 d:1 c:1 f:1 j:1 e:1 e:1 e:1 i:1 c:1 h:1	7976 8150 8151 7859 8038 8175 7975 7974 7973 8188 7858 8189	12	1987	2058	215	71
p007-u082	7	page-007.jpg	img7-m82	17	82	e:1 i:1 d:1 c:1 e:1 c:1 f:1 i:1 c:1 h:1	7762 8112 8140 7873 7763 7874 8046 8113 7875 8192	10	390	2147	179	63
p007-u083	7	page-007.jpg	img7-m85	17	83	c:1 a:1 b:1 c:1 a:1 e:1 c:1 f:1 i:1 c:1 h:1	7876 7791 8216 7877 7792 7969 7878 8047 8114 7879 8193	11	615	2133	164	77
p007-u084	7	page-007.jpg	img7-m86	17	84	e:1 h:1 a:1 e:1 b:1 c:1 a:1 e:1 c:1 e:1 c:2 h:2 e:1 h:1	7986 8194 7793 7970 8217 7880 7794 7985 7881 7984 7882 8204 7983 8195	14	820	2134	207	98
p007-u085	7	page-007.jpg	img7-m84	17	85	a:1 m:1 c:1 a:1 b:1 c:1 a:1 e:1 e:1 c:1 e:1 c:1 h:2 e:1 f:1 f:1 j:1	7801 7831 7883 7795 8218 7884 7796 7982 7981 7885 7980 7886 8205 7979 8048 8049 8174	17	1058	2141	317	81
p007-u086	7	page-007.jpg	img7-m83	17	86	e:1 i:1 d:1 e:1 f:1 f:1 i:1 c:2 h:1	7978 8115 8141 7977 8050 8051 8152 7889 8196	9	1427	2149	121	86
p007-u087	7	page-007.jpg	img7-m87	18	87	a:1 m:1 c:1 a:1 b:1 d:1 e:1 g:1 e:1 e:1 c:1 f:1 j:1 e:1 c:2 h:2 c:1 f:1 i:1 c:1 h:1	7797 7832 7891 7798 8219 8142 7764 7772 7765 7987 7892 8052 8168 7988 7894 8206 7893 8053 8116 7895 8197	21	325	2220	365	133
p007-u088	7	page-007.jpg	img7-m90	18	88	n:1 e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1	8100 7989 8089 7990 7896 7991 7897 8207 7992 8054 8231 8055 8117 8143	14	757	2290	234	61
p007-u089	7	page-007.jpg	img7-m89	18	89	a:1 m:1 c:1 a:1 m:1 c:1 a:1 b:1 d:1 e:1 g:1 e:1 c:1 f:1 i:1 d:1	7799 7833 7898 7802 7834 7899 7803 8220 8144 7993 8090 7994 7900 8056 8118 8153	16	1044	2267	240	113
p007-u090	7	page-007.jpg	img7-m91	18	90	a:1 m:1 c:1 a:1 m:1 c:1 a:1 b:1 d:1 c:1 f:1 j:1	7816 7835 7901 7804 7837 7902 7805 8221 8154 7903 8057 8178	12	1321	2273	164	113
p007-u091	7	page-007.jpg	img7-m88	18	91	c:1 a:1 m:1 c:1 a:1 b:1 d:1 e:1 g:1 e:1 c:1 f:1 j:1	7904 7806 7838 7905 7807 8222 8155 7995 8091 7996 7906 8058 8177	13	1515	2261	176	108
p007-u092	7	page-007.jpg	img7-m92	18	92	a:1 m:1 c:1 a:1 e:1 b:1 a:1 c:2 e:1 h:1	7811 7907 7910 7810 7998 8223 7809 7909 7997 8198	10	1712	2284	130	120
p007-u093	7	page-007.jpg	img7-m93	18	93	c:1 a:1 m:1 c:1 a:1 c:1 f:1 j:1 c:1 f:1 i:1 c:1 h:1	7911 7822 7839 7912 7823 7913 8059 8176 7914 8060 8119 7915 8199	13	1994	2279	222	94
p007-u094	7	page-007.jpg	img7-m98	19	94	c:1 a:1 e:1 b:1 c:1 a:1 c:2 g:1 e:1 c:1 f:1 i:1 d:1	7933 7818 8015 8226 7932 7819 7936 8094 8013 7931 8070 8126 8162	13	412	2352	191	80
p007-u095	7	page-007.jpg	img7-m99	19	95	c:1 f:1 j:1 e:1 g:1 e:1 e:1 c:1 f:1 i:1 d:1	7930 8069 8179 7768 7771 7769 8012 7929 8068 8125 8161	11	670	2388	225	56
p007-u096	7	page-007.jpg	img7-m96	19	96	a:1 m:1 c:1 e:1 c:1 f:1 i:1 d:1	7817 7842 7928 8011 7927 8067 8124 8160	8	948	2386	157	74
p007-u097	7	page-007.jpg	img7-m95	19	97	e:1 c:1 h:2 e:1 f:1 l:1 f:1 i:1 d:1	8010 7926 8208 8009 8065 8230 8066 8123 8159	9	1161	2387	117	43
p007-u098	7	page-007.jpg	img7-m100	19	98	a:1 m:1 c:1 a:1 m:1 c:1 a:1 e:1 c:1 f:1 j:1	7815 7841 7925 7813 8008 7924 7814 8007 7920 8064 8180	11	1316	2367	203	84
p007-u099	7	page-007.jpg	img7-m97	19	99	a:1 m:1 c:1 e:1 i:1 d:1 e:1 f:1 k:1 f:1 i:1 d:1	7812 7840 7918 8006 8122 8158 8005 8063 8229 8062 8121 8157	12	1572	2393	219	79
p007-u100	7	page-007.jpg	img7-m101	19	100	e:1 g:1 e:1 c:1 f:1 i:1 d:1	8004 8093 8003 7917 8061 8120 8156	7	1967	2392	116	47
p007-u101	7	page-007.jpg	img7-m94	19	101	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1 e:1 h:1	8001 7824 8002 8224 7916 7825 8092 8000 7999 8200	10	2110	2377	121	99
p007-u102	7	page-007.jpg	img7-m102	20	102	e:1 h:1 e:1 g:1 e:1 e:1 c:1 f:1 i:1 d:1	8014 8201 7766 7770 7767 8016 7934 8071 8127 8163	10	390	2446	220	63
p007-u103	7	page-007.jpg	img7-m106	20	103	e:1 g:1 e:1 c:1 f:1 j:1	8017 8095 8018 7935 8072 8183	6	665	2478	107	45
p007-u104	7	page-007.jpg	img7-m107	20	104	c:1 e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1	7937 8019 7938 8209 8020 8073 8227 8074 8128 8164	10	833	2457	196	47
p007-u105	7	page-007.jpg	img7-m104	20	105	e:1 g:1 e:1 c:1 f:1 j:1 e:1 i:1 d:1	8021 8096 8022 7939 8075 8182 8023 8129 8165	9	1072	2454	179	69
p007-u106	7	page-007.jpg	img7-m105	20	106	e:1 f:1 k:1 f:1 i:1 d:1	8024 8076 8228 8077 8130 8166	6	1283	2464	104	37
p007-u107	7	page-007.jpg	img7-m103	20	107	c:1 a:1 b:1 c:1 a:1 c:1 f:1 j:1 c:1 f:1 i:1 d:1 e:1 f:1 f:1 i:1 c:1 h:1	7923 7820 8225 7921 7821 7940 8078 8181 7922 8079 8132 8167 8025 8080 8081 8131 7919 8202	18	1433	2440	291	78
