atom_id	image_name	token	predicted_centroid	centroid_correct	predicted_knn	knn_correct	nearest_distance	snapshot_path
2268	page-003.jpg	a:1	a:1	yes	a:1	yes	8.9156	atoms\a_1\page-003.jpg\2268.svg
2271	page-003.jpg	e:1	d:1	no	e:1	yes	21.6715	atoms\e_1\page-003.jpg\2271.svg
2269	page-003.jpg	b:1	b:1	yes	b:1	yes	10.4559	atoms\b_1\page-003.jpg\2269.svg
2270	page-003.jpg	c:1	c:1	yes	c:1	yes	23.0663	atoms\c_1\page-003.jpg\2270.svg
2272	page-003.jpg	a:1	a:1	yes	a:1	yes	11.4370	atoms\a_1\page-003.jpg\2272.svg
2267	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2267.svg
2265	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2265.svg
2266	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2266.svg
2273	page-003.jpg	j:1	j:1	yes	j:1	yes	30.0697	atoms\j_1\page-003.jpg\2273.svg
3678	page-003.jpg	n:1	n:1	yes	n:1	yes	18.5445	atoms\n_1\page-003.jpg\3678.svg
2286	page-003.jpg	e:1	e:1	yes	e:1	yes	29.0941	atoms\e_1\page-003.jpg\2286.svg
2289	page-003.jpg	g:1	g:1	yes	g:1	yes	8.2668	atoms\g_1\page-003.jpg\2289.svg
2287	page-003.jpg	e:1	e:1	yes	e:1	yes	18.3113	atoms\e_1\page-003.jpg\2287.svg
2291	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2291.svg
2292	page-003.jpg	e:1	e:1	yes	e:1	yes	21.7715	atoms\e_1\page-003.jpg\2292.svg
2293	page-003.jpg	c:2	c:1	no	c:1	no	20.8947	atoms\c_2\page-003.jpg\2293.svg
2294	page-003.jpg	h:2	h:2	yes	h:2	yes	12.5110	atoms\h_2\page-003.jpg\2294.svg
2330	page-003.jpg	e:1	e:1	yes	e:1	yes	17.3533	atoms\e_1\page-003.jpg\2330.svg
2331	page-003.jpg	f:1	f:1	yes	f:1	yes	11.7240	atoms\f_1\page-003.jpg\2331.svg
2304	page-003.jpg	l:1	l:1	yes	l:1	yes	17.3767	atoms\l_1\page-003.jpg\2304.svg
2303	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2303.svg
2305	page-003.jpg	i:1	i:1	yes	i:1	yes	15.8510	atoms\i_1\page-003.jpg\2305.svg
2306	page-003.jpg	d:1	d:1	yes	d:1	yes	12.0917	atoms\d_1\page-003.jpg\2306.svg
2247	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2247.svg
2248	page-003.jpg	a:1	a:1	yes	a:1	yes	9.3219	atoms\a_1\page-003.jpg\2248.svg
3047	page-003.jpg	m:1	m:1	yes	m:1	yes	18.8718	atoms\m_1\page-003.jpg\3047.svg
2250	page-003.jpg	c:1	c:1	yes	c:1	yes	24.8508	atoms\c_1\page-003.jpg\2250.svg
2251	page-003.jpg	a:1	a:1	yes	a:1	yes	13.1667	atoms\a_1\page-003.jpg\2251.svg
2252	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2252.svg
2253	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2253.svg
2254	page-003.jpg	l:1	l:1	yes	l:1	yes	19.7060	atoms\l_1\page-003.jpg\2254.svg
2255	page-003.jpg	f:1	f:1	yes	f:1	yes	15.3142	atoms\f_1\page-003.jpg\2255.svg
2257	page-003.jpg	i:1	i:1	yes	i:1	yes	16.1573	atoms\i_1\page-003.jpg\2257.svg
2259	page-003.jpg	d:1	d:1	yes	d:1	yes	18.7838	atoms\d_1\page-003.jpg\2259.svg
2260	page-003.jpg	l:1	l:1	yes	l:1	yes	11.4507	atoms\l_1\page-003.jpg\2260.svg
2261	page-003.jpg	f:1	f:1	yes	f:1	yes	13.0393	atoms\f_1\page-003.jpg\2261.svg
2262	page-003.jpg	i:1	i:1	yes	i:1	yes	14.5800	atoms\i_1\page-003.jpg\2262.svg
2263	page-003.jpg	d:1	d:1	yes	d:1	yes	10.8592	atoms\d_1\page-003.jpg\2263.svg
3663	page-003.jpg	n:1	n:1	yes	n:1	yes	22.6288	atoms\n_1\page-003.jpg\3663.svg
1128	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1128.svg
3065	page-003.jpg	g:1	g:1	yes	b:1	no	7.8994	atoms\g_1\page-003.jpg\3065.svg
1152	page-003.jpg	e:1	e:1	yes	e:1	yes	16.7160	atoms\e_1\page-003.jpg\1152.svg
1133	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\1133.svg
1134	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1134.svg
1140	page-003.jpg	j:1	j:1	yes	j:1	yes	24.5451	atoms\j_1\page-003.jpg\1140.svg
1150	page-003.jpg	e:1	e:1	yes	e:1	yes	19.0159	atoms\e_1\page-003.jpg\1150.svg
1136	page-003.jpg	c:2	c:1	no	c:1	no	12.6248	atoms\c_2\page-003.jpg\1136.svg
1137	page-003.jpg	h:2	h:2	yes	h:2	yes	14.5092	atoms\h_2\page-003.jpg\1137.svg
2458	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2458.svg
2459	page-003.jpg	h:1	h:1	yes	h:1	yes	16.9078	atoms\h_1\page-003.jpg\2459.svg
2378	page-003.jpg	e:1	c:1	no	e:1	yes	21.7719	atoms\e_1\page-003.jpg\2378.svg
2382	page-003.jpg	a:1	a:1	yes	a:1	yes	8.7935	atoms\a_1\page-003.jpg\2382.svg
2387	page-003.jpg	e:1	d:1	no	e:1	yes	22.0169	atoms\e_1\page-003.jpg\2387.svg
2390	page-003.jpg	b:1	b:1	yes	b:1	yes	13.2361	atoms\b_1\page-003.jpg\2390.svg
2386	page-003.jpg	c:1	c:1	yes	c:1	yes	20.5791	atoms\c_1\page-003.jpg\2386.svg
2392	page-003.jpg	a:1	h:2	no	a:1	yes	12.9309	atoms\a_1\page-003.jpg\2392.svg
2384	page-003.jpg	b:1	b:1	yes	b:1	yes	10.1466	atoms\b_1\page-003.jpg\2384.svg
5498	page-003.jpg	d:1	d:1	yes	d:1	yes	20.1941	atoms\d_1\page-003.jpg\5498.svg
2381	page-003.jpg	g:1	g:1	yes	g:1	yes	11.2846	atoms\g_1\page-003.jpg\2381.svg
2379	page-003.jpg	e:1	e:1	yes	e:1	yes	22.4042	atoms\e_1\page-003.jpg\2379.svg
2380	page-003.jpg	e:1	e:1	yes	e:1	yes	21.9455	atoms\e_1\page-003.jpg\2380.svg
2393	page-003.jpg	h:1	h:1	yes	h:1	yes	11.4295	atoms\h_1\page-003.jpg\2393.svg
2357	page-003.jpg	a:1	a:1	yes	a:1	yes	8.6847	atoms\a_1\page-003.jpg\2357.svg
2358	page-003.jpg	b:1	b:1	yes	b:1	yes	10.6851	atoms\b_1\page-003.jpg\2358.svg
2359	page-003.jpg	c:1	c:1	yes	c:1	yes	22.9560	atoms\c_1\page-003.jpg\2359.svg
2360	page-003.jpg	a:1	a:1	yes	a:1	yes	6.9855	atoms\a_1\page-003.jpg\2360.svg
2361	page-003.jpg	c:1	c:1	yes	c:1	yes	25.2144	atoms\c_1\page-003.jpg\2361.svg
2373	page-003.jpg	e:1	e:1	yes	e:1	yes	17.0361	atoms\e_1\page-003.jpg\2373.svg
2365	page-003.jpg	c:1	c:1	yes	c:1	yes	24.8684	atoms\c_1\page-003.jpg\2365.svg
2364	page-003.jpg	h:2	h:2	yes	h:2	yes	14.4211	atoms\h_2\page-003.jpg\2364.svg
2366	page-003.jpg	e:1	e:1	yes	e:1	yes	16.9691	atoms\e_1\page-003.jpg\2366.svg
2369	page-003.jpg	f:1	f:1	yes	f:1	yes	15.3775	atoms\f_1\page-003.jpg\2369.svg
2374	page-003.jpg	k:1	k:1	yes	k:1	yes	12.1431	atoms\k_1\page-003.jpg\2374.svg
2375	page-003.jpg	f:1	f:1	yes	f:1	yes	13.8222	atoms\f_1\page-003.jpg\2375.svg
2376	page-003.jpg	i:1	i:1	yes	i:1	yes	16.7367	atoms\i_1\page-003.jpg\2376.svg
2377	page-003.jpg	d:1	d:1	yes	d:1	yes	10.3998	atoms\d_1\page-003.jpg\2377.svg
2394	page-003.jpg	e:1	e:1	yes	e:1	yes	26.6784	atoms\e_1\page-003.jpg\2394.svg
2398	page-003.jpg	a:1	a:1	yes	a:1	yes	8.5958	atoms\a_1\page-003.jpg\2398.svg
2401	page-003.jpg	e:1	d:1	no	e:1	yes	21.3180	atoms\e_1\page-003.jpg\2401.svg
2402	page-003.jpg	b:1	b:1	yes	b:1	yes	10.1894	atoms\b_1\page-003.jpg\2402.svg
2400	page-003.jpg	c:1	c:1	yes	c:1	yes	24.2966	atoms\c_1\page-003.jpg\2400.svg
2403	page-003.jpg	a:1	h:2	no	h:2	no	12.9636	atoms\a_1\page-003.jpg\2403.svg
2399	page-003.jpg	b:1	b:1	yes	b:1	yes	10.8346	atoms\b_1\page-003.jpg\2399.svg
2404	page-003.jpg	d:1	d:1	yes	d:1	yes	11.4161	atoms\d_1\page-003.jpg\2404.svg
2397	page-003.jpg	g:1	g:1	yes	g:1	yes	8.7182	atoms\g_1\page-003.jpg\2397.svg
2396	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2396.svg
2406	page-003.jpg	c:1	n:1	no	c:1	yes	23.1040	atoms\c_1\page-003.jpg\2406.svg
2407	page-003.jpg	e:1	e:1	yes	e:1	yes	15.6454	atoms\e_1\page-003.jpg\2407.svg
2408	page-003.jpg	c:1	c:1	yes	c:1	yes	27.0422	atoms\c_1\page-003.jpg\2408.svg
2409	page-003.jpg	h:2	h:2	yes	h:2	yes	13.7093	atoms\h_2\page-003.jpg\2409.svg
2410	page-003.jpg	e:1	e:1	yes	e:1	yes	12.8642	atoms\e_1\page-003.jpg\2410.svg
2411	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2411.svg
2412	page-003.jpg	k:1	k:1	yes	k:1	yes	11.7695	atoms\k_1\page-003.jpg\2412.svg
2413	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2413.svg
2414	page-003.jpg	j:1	j:1	yes	j:1	yes	15.3063	atoms\j_1\page-003.jpg\2414.svg
2416	page-003.jpg	e:1	e:1	yes	e:1	yes	38.1353	atoms\e_1\page-003.jpg\2416.svg
2417	page-003.jpg	i:1	i:1	yes	i:1	yes	23.0069	atoms\i_1\page-003.jpg\2417.svg
2415	page-003.jpg	d:1	d:1	yes	d:1	yes	20.0259	atoms\d_1\page-003.jpg\2415.svg
2341	page-003.jpg	e:1	e:1	yes	e:1	yes	21.5110	atoms\e_1\page-003.jpg\2341.svg
2348	page-003.jpg	a:1	a:1	yes	a:1	yes	10.2663	atoms\a_1\page-003.jpg\2348.svg
2349	page-003.jpg	b:1	b:1	yes	b:1	yes	10.1770	atoms\b_1\page-003.jpg\2349.svg
2350	page-003.jpg	c:1	c:1	yes	c:1	yes	24.5069	atoms\c_1\page-003.jpg\2350.svg
2351	page-003.jpg	a:1	a:1	yes	a:1	yes	11.2654	atoms\a_1\page-003.jpg\2351.svg
2347	page-003.jpg	g:1	g:1	yes	g:1	yes	9.5798	atoms\g_1\page-003.jpg\2347.svg
2342	page-003.jpg	e:1	c:1	no	e:1	yes	23.0238	atoms\e_1\page-003.jpg\2342.svg
2344	page-003.jpg	e:1	e:1	yes	e:1	yes	23.0190	atoms\e_1\page-003.jpg\2344.svg
2346	page-003.jpg	e:1	e:1	yes	e:1	yes	21.7891	atoms\e_1\page-003.jpg\2346.svg
2352	page-003.jpg	h:1	h:1	yes	h:1	yes	16.8222	atoms\h_1\page-003.jpg\2352.svg
2226	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2226.svg
2227	page-003.jpg	a:1	a:1	yes	a:1	yes	10.3525	atoms\a_1\page-003.jpg\2227.svg
2228	page-003.jpg	b:1	b:1	yes	b:1	yes	13.1152	atoms\b_1\page-003.jpg\2228.svg
2229	page-003.jpg	c:1	c:1	yes	c:1	yes	25.5500	atoms\c_1\page-003.jpg\2229.svg
2230	page-003.jpg	a:1	a:1	yes	a:1	yes	13.0988	atoms\a_1\page-003.jpg\2230.svg
3680	page-003.jpg	n:1	n:1	yes	n:1	yes	17.6505	atoms\n_1\page-003.jpg\3680.svg
2231	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2231.svg
2233	page-003.jpg	g:1	g:1	yes	g:1	yes	11.2568	atoms\g_1\page-003.jpg\2233.svg
2232	page-003.jpg	e:1	e:1	yes	e:1	yes	24.1937	atoms\e_1\page-003.jpg\2232.svg
2235	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2235.svg
2418	page-003.jpg	e:1	e:1	yes	e:1	yes	20.0016	atoms\e_1\page-003.jpg\2418.svg
2424	page-003.jpg	a:1	a:1	yes	a:1	yes	8.8261	atoms\a_1\page-003.jpg\2424.svg
2428	page-003.jpg	e:1	n:1	no	e:1	yes	20.1118	atoms\e_1\page-003.jpg\2428.svg
2423	page-003.jpg	b:1	b:1	yes	b:1	yes	10.3154	atoms\b_1\page-003.jpg\2423.svg
2429	page-003.jpg	c:1	c:1	yes	c:1	yes	23.9288	atoms\c_1\page-003.jpg\2429.svg
2430	page-003.jpg	a:1	a:1	yes	a:1	yes	12.7591	atoms\a_1\page-003.jpg\2430.svg
2421	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2421.svg
2422	page-003.jpg	g:1	g:1	yes	b:1	no	7.8691	atoms\g_1\page-003.jpg\2422.svg
2420	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2420.svg
2431	page-003.jpg	e:1	e:1	yes	e:1	yes	23.9712	atoms\e_1\page-003.jpg\2431.svg
2432	page-003.jpg	h:1	h:1	yes	h:1	yes	12.4838	atoms\h_1\page-003.jpg\2432.svg
3682	page-003.jpg	n:1	n:1	yes	c:1	no	23.5559	atoms\n_1\page-003.jpg\3682.svg
2433	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2433.svg
2438	page-003.jpg	g:1	g:1	yes	g:1	yes	7.5381	atoms\g_1\page-003.jpg\2438.svg
2434	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2434.svg
2435	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2435.svg
2436	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2436.svg
2441	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2441.svg
2447	page-003.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-003.jpg\2447.svg
2444	page-003.jpg	e:1	e:1	yes	e:1	yes	14.5708	atoms\e_1\page-003.jpg\2444.svg
2445	page-003.jpg	c:1	c:1	yes	c:1	yes	23.8234	atoms\c_1\page-003.jpg\2445.svg
2446	page-003.jpg	h:2	h:2	yes	h:2	yes	13.9959	atoms\h_2\page-003.jpg\2446.svg
2448	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2448.svg
2443	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2443.svg
2454	page-003.jpg	l:1	l:1	yes	l:1	yes	14.8968	atoms\l_1\page-003.jpg\2454.svg
2442	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2442.svg
2456	page-003.jpg	i:1	i:1	yes	i:1	yes	13.8865	atoms\i_1\page-003.jpg\2456.svg
2457	page-003.jpg	d:1	d:1	yes	d:1	yes	13.4071	atoms\d_1\page-003.jpg\2457.svg
2460	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2460.svg
2461	page-003.jpg	c:2	c:1	no	c:1	no	21.9780	atoms\c_2\page-003.jpg\2461.svg
2463	page-003.jpg	h:2	h:2	yes	h:2	yes	9.6533	atoms\h_2\page-003.jpg\2463.svg
3681	page-003.jpg	n:1	n:1	yes	n:1	yes	17.4901	atoms\n_1\page-003.jpg\3681.svg
2332	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2332.svg
2335	page-003.jpg	g:1	g:1	yes	g:1	yes	9.5040	atoms\g_1\page-003.jpg\2335.svg
2333	page-003.jpg	e:1	e:1	yes	d:1	no	21.6406	atoms\e_1\page-003.jpg\2333.svg
2337	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2337.svg
2334	page-003.jpg	e:1	e:1	yes	e:1	yes	14.2687	atoms\e_1\page-003.jpg\2334.svg
2339	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\2339.svg
2484	page-003.jpg	a:1	a:1	yes	a:1	yes	8.6338	atoms\a_1\page-003.jpg\2484.svg
2485	page-003.jpg	b:1	b:1	yes	b:1	yes	16.6997	atoms\b_1\page-003.jpg\2485.svg
2486	page-003.jpg	c:1	c:1	yes	c:1	yes	24.1763	atoms\c_1\page-003.jpg\2486.svg
2487	page-003.jpg	a:1	a:1	yes	a:1	yes	12.3724	atoms\a_1\page-003.jpg\2487.svg
2488	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2488.svg
2470	page-003.jpg	e:1	e:1	yes	e:1	yes	20.7694	atoms\e_1\page-003.jpg\2470.svg
2469	page-003.jpg	c:1	n:1	no	a:1	no	21.5640	atoms\c_1\page-003.jpg\2469.svg
2468	page-003.jpg	h:2	h:2	yes	h:2	yes	13.7078	atoms\h_2\page-003.jpg\2468.svg
1006	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1006.svg
1007	page-003.jpg	h:1	h:1	yes	h:1	yes	16.1593	atoms\h_1\page-003.jpg\1007.svg
1008	page-003.jpg	a:1	a:1	yes	a:1	yes	10.0911	atoms\a_1\page-003.jpg\1008.svg
1010	page-003.jpg	b:1	b:1	yes	b:1	yes	17.5280	atoms\b_1\page-003.jpg\1010.svg
1011	page-003.jpg	c:1	m:1	no	c:1	yes	24.5199	atoms\c_1\page-003.jpg\1011.svg
1012	page-003.jpg	a:1	a:1	yes	a:1	yes	10.0911	atoms\a_1\page-003.jpg\1012.svg
1015	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1015.svg
1016	page-003.jpg	f:1	f:1	yes	f:1	yes	12.6472	atoms\f_1\page-003.jpg\1016.svg
1017	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1017.svg
1018	page-003.jpg	j:1	j:1	yes	j:1	yes	11.2450	atoms\j_1\page-003.jpg\1018.svg
2492	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2492.svg
2500	page-003.jpg	a:1	a:1	yes	a:1	yes	10.4714	atoms\a_1\page-003.jpg\2500.svg
2497	page-003.jpg	e:1	d:1	no	e:1	yes	23.3149	atoms\e_1\page-003.jpg\2497.svg
2495	page-003.jpg	b:1	b:1	yes	b:1	yes	10.5117	atoms\b_1\page-003.jpg\2495.svg
2503	page-003.jpg	c:1	c:1	yes	c:1	yes	25.0821	atoms\c_1\page-003.jpg\2503.svg
2502	page-003.jpg	a:1	h:2	no	a:1	yes	13.9254	atoms\a_1\page-003.jpg\2502.svg
2493	page-003.jpg	g:1	g:1	yes	g:1	yes	11.2846	atoms\g_1\page-003.jpg\2493.svg
2491	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2491.svg
2489	page-003.jpg	e:1	e:1	yes	e:1	yes	27.7964	atoms\e_1\page-003.jpg\2489.svg
2490	page-003.jpg	h:1	h:1	yes	h:1	yes	13.6528	atoms\h_1\page-003.jpg\2490.svg
2585	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2585.svg
2584	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2584.svg
2588	page-003.jpg	h:2	h:2	yes	h:2	yes	10.1156	atoms\h_2\page-003.jpg\2588.svg
2586	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2586.svg
2597	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2597.svg
2596	page-003.jpg	l:1	l:1	yes	l:1	yes	33.7609	atoms\l_1\page-003.jpg\2596.svg
2589	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2589.svg
2592	page-003.jpg	i:1	i:1	yes	i:1	yes	13.5468	atoms\i_1\page-003.jpg\2592.svg
2593	page-003.jpg	d:1	d:1	yes	d:1	yes	13.2626	atoms\d_1\page-003.jpg\2593.svg
2509	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2509.svg
2518	page-003.jpg	c:1	c:1	yes	c:1	yes	21.9420	atoms\c_1\page-003.jpg\2518.svg
2519	page-003.jpg	h:2	h:2	yes	h:2	yes	9.8138	atoms\h_2\page-003.jpg\2519.svg
2508	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2508.svg
2505	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2505.svg
2504	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2504.svg
2506	page-003.jpg	i:1	i:1	yes	i:1	yes	13.9191	atoms\i_1\page-003.jpg\2506.svg
2507	page-003.jpg	d:1	d:1	yes	d:1	yes	10.7736	atoms\d_1\page-003.jpg\2507.svg
2583	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2583.svg
2595	page-003.jpg	k:1	k:1	yes	k:1	yes	15.6817	atoms\k_1\page-003.jpg\2595.svg
2590	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2590.svg
2591	page-003.jpg	i:1	i:1	yes	i:1	yes	15.4232	atoms\i_1\page-003.jpg\2591.svg
2594	page-003.jpg	d:1	d:1	yes	d:1	yes	12.3533	atoms\d_1\page-003.jpg\2594.svg
2602	page-003.jpg	e:1	e:1	yes	e:1	yes	19.3281	atoms\e_1\page-003.jpg\2602.svg
2603	page-003.jpg	g:1	g:1	yes	g:1	yes	9.3092	atoms\g_1\page-003.jpg\2603.svg
2600	page-003.jpg	e:1	e:1	yes	e:1	yes	19.3560	atoms\e_1\page-003.jpg\2600.svg
2582	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2582.svg
2598	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2598.svg
2599	page-003.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-003.jpg\2599.svg
2581	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\2581.svg
2574	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2574.svg
2580	page-003.jpg	c:1	c:1	yes	c:1	yes	21.5548	atoms\c_1\page-003.jpg\2580.svg
2579	page-003.jpg	h:2	h:2	yes	h:2	yes	11.3892	atoms\h_2\page-003.jpg\2579.svg
2573	page-003.jpg	e:1	e:1	yes	e:1	yes	20.4199	atoms\e_1\page-003.jpg\2573.svg
2572	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2572.svg
2571	page-003.jpg	k:1	k:1	yes	k:1	yes	13.6728	atoms\k_1\page-003.jpg\2571.svg
2570	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2570.svg
2569	page-003.jpg	i:1	i:1	yes	i:1	yes	14.3430	atoms\i_1\page-003.jpg\2569.svg
2567	page-003.jpg	d:1	d:1	yes	d:1	yes	10.7952	atoms\d_1\page-003.jpg\2567.svg
2542	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2542.svg
2547	page-003.jpg	g:1	g:1	yes	g:1	yes	11.2527	atoms\g_1\page-003.jpg\2547.svg
2543	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2543.svg
2548	page-003.jpg	c:1	c:1	yes	c:1	yes	22.4859	atoms\c_1\page-003.jpg\2548.svg
2544	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2544.svg
2553	page-003.jpg	c:2	c:1	no	c:1	no	21.5346	atoms\c_2\page-003.jpg\2553.svg
2554	page-003.jpg	h:2	h:2	yes	h:2	yes	15.9750	atoms\h_2\page-003.jpg\2554.svg
2545	page-003.jpg	e:1	e:1	yes	e:1	yes	20.4455	atoms\e_1\page-003.jpg\2545.svg
2555	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2555.svg
2557	page-003.jpg	l:1	l:1	yes	l:1	yes	19.5497	atoms\l_1\page-003.jpg\2557.svg
2556	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\2556.svg
2558	page-003.jpg	i:1	i:1	yes	i:1	yes	17.1082	atoms\i_1\page-003.jpg\2558.svg
2559	page-003.jpg	d:1	g:1	no	d:1	yes	10.2686	atoms\d_1\page-003.jpg\2559.svg
2534	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2534.svg
2527	page-003.jpg	c:1	c:1	yes	c:1	yes	20.8544	atoms\c_1\page-003.jpg\2527.svg
2541	page-003.jpg	h:2	h:2	yes	h:2	yes	9.5579	atoms\h_2\page-003.jpg\2541.svg
2535	page-003.jpg	e:1	e:1	yes	e:1	yes	17.5372	atoms\e_1\page-003.jpg\2535.svg
2538	page-003.jpg	g:1	g:1	yes	g:1	yes	9.1079	atoms\g_1\page-003.jpg\2538.svg
2536	page-003.jpg	e:1	e:1	yes	e:1	yes	16.9841	atoms\e_1\page-003.jpg\2536.svg
2533	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2533.svg
2539	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\2539.svg
2526	page-003.jpg	c:1	c:1	yes	c:1	yes	20.1807	atoms\c_1\page-003.jpg\2526.svg
2531	page-003.jpg	a:1	a:1	yes	a:1	yes	12.4155	atoms\a_1\page-003.jpg\2531.svg
2530	page-003.jpg	b:1	b:1	yes	b:1	yes	16.0367	atoms\b_1\page-003.jpg\2530.svg
2528	page-003.jpg	c:1	c:1	yes	c:1	yes	21.7335	atoms\c_1\page-003.jpg\2528.svg
2532	page-003.jpg	a:1	a:1	yes	a:1	yes	9.8850	atoms\a_1\page-003.jpg\2532.svg
2510	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\2510.svg
