subset	model	model_label	representation	scope	train_regions	test_regions	vocabulary_size	evaluated_opportunities	unseen_context_count	unseen_context_rate	normalized_log_loss	top1_accuracy	mean_observed_probability	atoms_minus_eva_normalized_log_loss	atoms_minus_eva_top1_accuracy	atoms_minus_eva_unseen_context_rate	atoms_minus_eva_mean_observed_probability
medium_low_medium	MODEL_4	Neighbors plus coarse position and train-defined length bins	ATOMS_MINUS_EVA	f2v										-0.12781763733132756	0.1554838709677419	-0.3251612903225807	0.07300943445190171
one_to_one	MODEL_0	Unigram baseline	ATOMS	f2r	52	11	16	100	0	0	0.8551669998648521	0.23	0.13193954659949622
one_to_one	MODEL_0	Unigram baseline	ATOMS	f2v	52	7	16	62	0	0	0.7858565818734841	0.2903225806451613	0.15125538311530023
one_to_one	MODEL_0	Unigram baseline	EVA	f2r	48	11	19	38	0	0	0.8933229685561589	0.10526315789473684	0.09280267807327505
one_to_one	MODEL_0	Unigram baseline	EVA	f2v	48	7	19	25	0	0	0.7776643724321676	0.16	0.1140636042402827
one_to_one	MODEL_0	Unigram baseline	ATOMS_MINUS_EVA	f2r										-0.038155968691306774	0.12473684210526317	0	0.03913686852622117
one_to_one	MODEL_0	Unigram baseline	ATOMS_MINUS_EVA	f2v										0.00819220944131649	0.1303225806451613	0	0.03719177887501754
one_to_one	MODEL_1	Neighbors only	ATOMS	f2r	52	11	16	100	5	0.05	0.4070285818195294	0.76	0.3983547597996971
one_to_one	MODEL_1	Neighbors only	ATOMS	f2v	52	7	16	62	4	0.06451612903225806	0.4417890719690967	0.6451612903225806	0.369735799866087
one_to_one	MODEL_1	Neighbors only	EVA	f2r	48	11	19	38	10	0.2631578947368421	0.7403875438900172	0.5	0.15978692865169294
one_to_one	MODEL_1	Neighbors only	EVA	f2v	48	7	19	25	7	0.28	0.6968324483917795	0.6	0.16655100388884025
one_to_one	MODEL_1	Neighbors only	ATOMS_MINUS_EVA	f2r										-0.33335896207048776	0.26	-0.2131578947368421	0.23856783114800414
one_to_one	MODEL_1	Neighbors only	ATOMS_MINUS_EVA	f2v										-0.25504337642268277	0.04516129032258065	-0.21548387096774196	0.20318479597724676
one_to_one	MODEL_2	Neighbors plus coarse position	ATOMS	f2r	52	11	16	100	18	0.18	0.5395047933094829	0.61	0.30106393357244765
one_to_one	MODEL_2	Neighbors plus coarse position	ATOMS	f2v	52	7	16	62	9	0.14516129032258066	0.5597273674726402	0.6451612903225806	0.2849941889840023
one_to_one	MODEL_2	Neighbors plus coarse position	EVA	f2r	48	11	19	38	14	0.3684210526315789	0.8232149238504259	0.3684210526315789	0.12922461395618973
one_to_one	MODEL_2	Neighbors plus coarse position	EVA	f2v	48	7	19	25	12	0.48	0.7749139366989443	0.4	0.13934539583362715
one_to_one	MODEL_2	Neighbors plus coarse position	ATOMS_MINUS_EVA	f2r										-0.2837101305409431	0.24157894736842106	-0.18842105263157893	0.17183931961625792
one_to_one	MODEL_2	Neighbors plus coarse position	ATOMS_MINUS_EVA	f2v										-0.21518656922630408	0.2451612903225806	-0.33483870967741935	0.14564879315037516
one_to_one	MODEL_3	Published V2 exact-length model	ATOMS	f2r	52	11	16	100	62	0.62	0.8721855835496366	0.3	0.11394372294372293
one_to_one	MODEL_3	Published V2 exact-length model	ATOMS	f2v	52	7	16	62	15	0.24193548387096775	0.7336984035681025	0.5	0.17064299947364464
one_to_one	MODEL_3	Published V2 exact-length model	EVA	f2r	48	11	19	38	26	0.6842105263157895	0.9103878608303536	0.21052631578947367	0.08472416739789977
one_to_one	MODEL_3	Published V2 exact-length model	EVA	f2v	48	7	19	25	17	0.68	0.9121876787730184	0.24	0.07937042606516288
one_to_one	MODEL_3	Published V2 exact-length model	ATOMS_MINUS_EVA	f2r										-0.03820227728071701	0.08947368421052632	-0.0642105263157895	0.02921955554582316
one_to_one	MODEL_3	Published V2 exact-length model	ATOMS_MINUS_EVA	f2v										-0.17848927520491598	0.26	-0.4380645161290323	0.09127257340848176
one_to_one	MODEL_4	Neighbors plus coarse position and train-defined length bins	ATOMS	f2r	52	11	16	100	25	0.25	0.6481652830990556	0.57	0.21978535190299894
one_to_one	MODEL_4	Neighbors plus coarse position and train-defined length bins	ATOMS	f2v	52	7	16	62	22	0.3548387096774194	0.7728836881232014	0.43548387096774194	0.15368503650050144
one_to_one	MODEL_4	Neighbors plus coarse position and train-defined length bins	EVA	f2r	48	11	19	38	22	0.5789473684210527	0.8845094341610348	0.2894736842105263	0.09171532951371567
one_to_one	MODEL_4	Neighbors plus coarse position and train-defined length bins	EVA	f2v	48	7	19	25	17	0.68	0.900701325454529	0.28	0.08067560204859973
one_to_one	MODEL_4	Neighbors plus coarse position and train-defined length bins	ATOMS_MINUS_EVA	f2r										-0.23634415106197915	0.2805263157894736	-0.32894736842105265	0.12807002238928328
one_to_one	MODEL_4	Neighbors plus coarse position and train-defined length bins	ATOMS_MINUS_EVA	f2v										-0.12781763733132756	0.1554838709677419	-0.3251612903225807	0.07300943445190171
