entity_type	entity_id	image_id	image_name	token	signature	atom_count	bounds_x	bounds_y	bounds_w	bounds_h	svg_path
atom	4904	4	page-004.jpg	c:1	c:1	1	1244	2614	53	53	atoms\c_1\page-004.jpg\4904.svg
atom	4716	4	page-004.jpg	a:1	a:1	1	1243	2617	36	109	atoms\a_1\page-004.jpg\4716.svg
atom	5096	4	page-004.jpg	e:1	e:1	1	1264	2658	47	52	atoms\e_1\page-004.jpg\5096.svg
atom	5292	4	page-004.jpg	h:1	h:1	1	1269	2658	49	75	atoms\h_1\page-004.jpg\5292.svg
atom	4897	4	page-004.jpg	c:1	c:1	1	634	2632	52	52	atoms\c_1\page-004.jpg\4897.svg
atom	5392	4	page-004.jpg	f:1	f:1	1	673	2636	45	53	atoms\f_1\page-004.jpg\5392.svg
atom	5224	4	page-004.jpg	i:1	i:1	1	675	2610	50	64	atoms\i_1\page-004.jpg\5224.svg
atom	5249	4	page-004.jpg	d:1	d:1	1	664	2608	60	37	atoms\d_1\page-004.jpg\5249.svg
atom	4900	4	page-004.jpg	c:1	c:1	1	839	2646	52	52	atoms\c_1\page-004.jpg\4900.svg
atom	4717	4	page-004.jpg	a:1	a:1	1	799	2607	36	109	atoms\a_1\page-004.jpg\4717.svg
atom	4759	4	page-004.jpg	b:1	b:1	1	802	2601	69	49	atoms\b_1\page-004.jpg\4759.svg
atom	4899	4	page-004.jpg	c:1	c:1	1	821	2594	51	55	atoms\c_1\page-004.jpg\4899.svg
atom	4718	4	page-004.jpg	a:1	a:1	1	819	2597	36	109	atoms\a_1\page-004.jpg\4718.svg
atom	4898	4	page-004.jpg	c:1	c:1	1	758	2646	52	52	atoms\c_1\page-004.jpg\4898.svg
atom	5393	4	page-004.jpg	f:1	f:1	1	872	2647	45	53	atoms\f_1\page-004.jpg\5393.svg
atom	5443	4	page-004.jpg	j:1	j:1	1	862	2641	59	66	atoms\j_1\page-004.jpg\5443.svg
atom	5093	4	page-004.jpg	e:1	e:1	1	935	2647	47	52	atoms\e_1\page-004.jpg\5093.svg
atom	5185	4	page-004.jpg	g:1	g:1	1	944	2647	78	35	atoms\g_1\page-004.jpg\5185.svg
atom	5094	4	page-004.jpg	e:1	e:1	1	980	2648	47	52	atoms\e_1\page-004.jpg\5094.svg
atom	4901	4	page-004.jpg	c:1	c:1	1	1006	2649	52	52	atoms\c_1\page-004.jpg\4901.svg
atom	5394	4	page-004.jpg	f:1	f:1	1	1045	2653	45	53	atoms\f_1\page-004.jpg\5394.svg
atom	5442	4	page-004.jpg	j:1	j:1	1	1034	2646	59	66	atoms\j_1\page-004.jpg\5442.svg
atom	5097	4	page-004.jpg	e:1	e:1	1	1323	2675	47	52	atoms\e_1\page-004.jpg\5097.svg
atom	4905	4	page-004.jpg	c:1	c:1	1	1333	2653	49	48	atoms\c_1\page-004.jpg\4905.svg
atom	5322	4	page-004.jpg	h:2	h:2	1	1332	2653	43	74	atoms\h_2\page-004.jpg\5322.svg
atom	5098	4	page-004.jpg	e:1	e:1	1	1368	2671	47	52	atoms\e_1\page-004.jpg\5098.svg
atom	5396	4	page-004.jpg	f:1	f:1	1	1378	2671	45	53	atoms\f_1\page-004.jpg\5396.svg
atom	5397	4	page-004.jpg	f:1	f:1	1	1405	2677	45	53	atoms\f_1\page-004.jpg\5397.svg
atom	5225	4	page-004.jpg	i:1	i:1	1	1406	2652	49	61	atoms\i_1\page-004.jpg\5225.svg
atom	5250	4	page-004.jpg	d:1	d:1	1	1382	2646	73	43	atoms\d_1\page-004.jpg\5250.svg
atom	5101	4	page-004.jpg	e:1	e:1	1	1713	2677	47	52	atoms\e_1\page-004.jpg\5101.svg
atom	4880	4	page-004.jpg	c:1	c:1	1	1719	2662	48	46	atoms\c_1\page-004.jpg\4880.svg
atom	5323	4	page-004.jpg	h:2	h:2	1	1719	2661	43	68	atoms\h_2\page-004.jpg\5323.svg
atom	5103	4	page-004.jpg	c:2	c:2	1	1753	2685	33	34	atoms\c_2\page-004.jpg\5103.svg
atom	5104	4	page-004.jpg	c:2	c:2	1	1747	2677	51	48	atoms\c_2\page-004.jpg\5104.svg
atom	5187	4	page-004.jpg	g:1	g:1	1	1756	2677	73	34	atoms\g_1\page-004.jpg\5187.svg
atom	5102	4	page-004.jpg	e:1	e:1	1	1785	2677	47	52	atoms\e_1\page-004.jpg\5102.svg
atom	4879	4	page-004.jpg	c:1	c:1	1	1812	2682	52	52	atoms\c_1\page-004.jpg\4879.svg
atom	5399	4	page-004.jpg	f:1	f:1	1	1847	2690	45	53	atoms\f_1\page-004.jpg\5399.svg
atom	5226	4	page-004.jpg	i:1	i:1	1	1848	2659	53	67	atoms\i_1\page-004.jpg\5226.svg
atom	5251	4	page-004.jpg	d:1	d:1	1	1836	2655	65	41	atoms\d_1\page-004.jpg\5251.svg
atom	4796	4	page-004.jpg	c:1	c:1	1	909	1981	52	52	atoms\c_1\page-004.jpg\4796.svg
atom	5345	4	page-004.jpg	f:1	f:1	1	945	1983	45	53	atoms\f_1\page-004.jpg\5345.svg
atom	5214	4	page-004.jpg	i:1	i:1	1	946	1971	54	48	atoms\i_1\page-004.jpg\5214.svg
atom	5240	4	page-004.jpg	d:1	d:1	1	955	1964	46	41	atoms\d_1\page-004.jpg\5240.svg
atom	4719	4	page-004.jpg	a:1	a:1	1	567	2697	33	63	atoms\a_1\page-004.jpg\4719.svg
atom	5470	4	page-004.jpg	m:1	m:1	1	545	2669	86	61	atoms\m_1\page-004.jpg\5470.svg
atom	4906	4	page-004.jpg	c:1	c:1	1	590	2672	52	44	atoms\c_1\page-004.jpg\4906.svg
atom	4720	4	page-004.jpg	a:1	a:1	1	587	2674	38	83	atoms\a_1\page-004.jpg\4720.svg
atom	4908	4	page-004.jpg	c:1	c:1	1	609	2702	52	52	atoms\c_1\page-004.jpg\4908.svg
atom	4907	4	page-004.jpg	c:1	c:1	1	638	2708	52	52	atoms\c_1\page-004.jpg\4907.svg
atom	5409	4	page-004.jpg	f:1	f:1	1	668	2716	45	53	atoms\f_1\page-004.jpg\5409.svg
atom	5233	4	page-004.jpg	i:1	i:1	1	669	2686	56	66	atoms\i_1\page-004.jpg\5233.svg
atom	5257	4	page-004.jpg	d:1	d:1	1	676	2684	50	43	atoms\d_1\page-004.jpg\5257.svg
atom	4881	4	page-004.jpg	c:1	c:1	1	1585	2675	52	52	atoms\c_1\page-004.jpg\4881.svg
atom	5398	4	page-004.jpg	f:1	f:1	1	1628	2678	45	53	atoms\f_1\page-004.jpg\5398.svg
atom	5440	4	page-004.jpg	j:1	j:1	1	1618	2671	59	66	atoms\j_1\page-004.jpg\5440.svg
atom	5468	4	page-004.jpg	n:1	n:1	1	1535	2642	42	53	atoms\n_1\page-004.jpg\5468.svg
atom	5099	4	page-004.jpg	e:1	e:1	1	1512	2673	47	52	atoms\e_1\page-004.jpg\5099.svg
atom	5186	4	page-004.jpg	g:1	g:1	1	1520	2673	78	33	atoms\g_1\page-004.jpg\5186.svg
atom	5100	4	page-004.jpg	e:1	e:1	1	1554	2673	47	52	atoms\e_1\page-004.jpg\5100.svg
atom	5108	4	page-004.jpg	e:1	e:1	1	2134	2698	47	52	atoms\e_1\page-004.jpg\5108.svg
atom	4875	4	page-004.jpg	c:1	c:1	1	2146	2681	46	46	atoms\c_1\page-004.jpg\4875.svg
atom	5324	4	page-004.jpg	h:2	h:2	1	2143	2680	40	71	atoms\h_2\page-004.jpg\5324.svg
atom	5109	4	page-004.jpg	e:1	e:1	1	2172	2699	47	52	atoms\e_1\page-004.jpg\5109.svg
atom	5400	4	page-004.jpg	f:1	f:1	1	2182	2700	45	53	atoms\f_1\page-004.jpg\5400.svg
atom	5401	4	page-004.jpg	f:1	f:1	1	2215	2705	45	53	atoms\f_1\page-004.jpg\5401.svg
atom	5230	4	page-004.jpg	i:1	i:1	1	2219	2686	52	59	atoms\i_1\page-004.jpg\5230.svg
atom	5252	4	page-004.jpg	d:1	d:1	1	2221	2678	50	45	atoms\d_1\page-004.jpg\5252.svg
atom	4878	4	page-004.jpg	c:1	c:1	1	1924	2689	52	52	atoms\c_1\page-004.jpg\4878.svg
atom	4713	4	page-004.jpg	a:1	a:1	1	1969	2644	36	109	atoms\a_1\page-004.jpg\4713.svg
atom	5107	4	page-004.jpg	e:1	e:1	1	1958	2644	47	50	atoms\e_1\page-004.jpg\5107.svg
atom	4753	4	page-004.jpg	b:1	b:1	1	1960	2659	79	40	atoms\b_1\page-004.jpg\4753.svg
atom	4877	4	page-004.jpg	c:1	c:1	1	1990	2650	52	45	atoms\c_1\page-004.jpg\4877.svg
atom	4714	4	page-004.jpg	a:1	a:1	1	1988	2652	36	109	atoms\a_1\page-004.jpg\4714.svg
atom	5105	4	page-004.jpg	e:1	e:1	1	2008	2696	47	52	atoms\e_1\page-004.jpg\5105.svg
atom	5188	4	page-004.jpg	g:1	g:1	1	2016	2697	74	37	atoms\g_1\page-004.jpg\5188.svg
atom	5106	4	page-004.jpg	e:1	e:1	1	2048	2700	47	52	atoms\e_1\page-004.jpg\5106.svg
atom	4876	4	page-004.jpg	c:1	c:1	1	2070	2702	52	52	atoms\c_1\page-004.jpg\4876.svg
atom	5467	4	page-004.jpg	n:1	n:1	1	2268	2681	54	51	atoms\n_1\page-004.jpg\5467.svg
atom	5110	4	page-004.jpg	e:1	e:1	1	2266	2707	47	52	atoms\e_1\page-004.jpg\5110.svg
atom	5189	4	page-004.jpg	g:1	g:1	1	2275	2707	73	33	atoms\g_1\page-004.jpg\5189.svg
atom	5111	4	page-004.jpg	e:1	e:1	1	2304	2706	47	52	atoms\e_1\page-004.jpg\5111.svg
atom	4874	4	page-004.jpg	c:1	c:1	1	2337	2703	52	52	atoms\c_1\page-004.jpg\4874.svg
atom	5112	4	page-004.jpg	e:1	e:1	1	2377	2706	47	52	atoms\e_1\page-004.jpg\5112.svg
atom	4873	4	page-004.jpg	c:1	c:1	1	2391	2685	45	52	atoms\c_1\page-004.jpg\4873.svg
atom	5325	4	page-004.jpg	h:2	h:2	1	2385	2683	44	75	atoms\h_2\page-004.jpg\5325.svg
atom	5113	4	page-004.jpg	e:1	e:1	1	2409	2706	47	52	atoms\e_1\page-004.jpg\5113.svg
atom	5293	4	page-004.jpg	h:1	h:1	1	2410	2706	55	71	atoms\h_1\page-004.jpg\5293.svg
atom	5131	4	page-004.jpg	e:1	e:1	1	1077	2729	47	52	atoms\e_1\page-004.jpg\5131.svg
atom	4911	4	page-004.jpg	c:1	c:1	1	1085	2708	51	47	atoms\c_1\page-004.jpg\4911.svg
atom	5329	4	page-004.jpg	h:2	h:2	1	1085	2711	42	70	atoms\h_2\page-004.jpg\5329.svg
atom	5130	4	page-004.jpg	e:1	e:1	1	1115	2733	47	52	atoms\e_1\page-004.jpg\5130.svg
atom	5408	4	page-004.jpg	f:1	f:1	1	1126	2733	45	53	atoms\f_1\page-004.jpg\5408.svg
atom	5407	4	page-004.jpg	f:1	f:1	1	1155	2736	45	53	atoms\f_1\page-004.jpg\5407.svg
atom	5444	4	page-004.jpg	j:1	j:1	1	1145	2731	59	66	atoms\j_1\page-004.jpg\5444.svg
atom	5137	4	page-004.jpg	e:1	e:1	1	740	2715	47	52	atoms\e_1\page-004.jpg\5137.svg
atom	5194	4	page-004.jpg	g:1	g:1	1	747	2716	86	35	atoms\g_1\page-004.jpg\5194.svg
atom	5136	4	page-004.jpg	e:1	e:1	1	790	2717	47	52	atoms\e_1\page-004.jpg\5136.svg
atom	4909	4	page-004.jpg	c:1	c:1	1	820	2720	52	52	atoms\c_1\page-004.jpg\4909.svg
atom	4721	4	page-004.jpg	a:1	a:1	1	867	2712	33	58	atoms\a_1\page-004.jpg\4721.svg
atom	5469	4	page-004.jpg	m:1	m:1	1	848	2686	81	59	atoms\m_1\page-004.jpg\5469.svg
atom	4910	4	page-004.jpg	c:1	c:1	1	892	2683	51	47	atoms\c_1\page-004.jpg\4910.svg
atom	4722	4	page-004.jpg	a:1	a:1	1	888	2685	37	91	atoms\a_1\page-004.jpg\4722.svg
atom	5135	4	page-004.jpg	e:1	e:1	1	911	2723	47	52	atoms\e_1\page-004.jpg\5135.svg
atom	5193	4	page-004.jpg	g:1	g:1	1	918	2724	73	35	atoms\g_1\page-004.jpg\5193.svg
atom	5134	4	page-004.jpg	e:1	e:1	1	950	2725	47	52	atoms\e_1\page-004.jpg\5134.svg
atom	5133	4	page-004.jpg	e:1	e:1	1	976	2726	47	52	atoms\e_1\page-004.jpg\5133.svg
atom	5132	4	page-004.jpg	e:1	e:1	1	998	2725	47	52	atoms\e_1\page-004.jpg\5132.svg
atom	5296	4	page-004.jpg	h:1	h:1	1	1005	2725	48	83	atoms\h_1\page-004.jpg\5296.svg
atom	5406	4	page-004.jpg	e:1	e:1	1	1769	2717	51	45	atoms\e_1\page-004.jpg\5406.svg
atom	4723	4	page-004.jpg	a:1	a:1	1	1784	2715	35	99	atoms\a_1\page-004.jpg\4723.svg
atom	5119	4	page-004.jpg	e:1	e:1	1	1776	2780	44	48	atoms\e_1\page-004.jpg\5119.svg
atom	5405	4	page-004.jpg	b:1	b:1	1	1780	2753	64	43	atoms\b_1\page-004.jpg\5405.svg
atom	4884	4	page-004.jpg	c:1	c:1	1	1812	2715	59	52	atoms\c_1\page-004.jpg\4884.svg
atom	4724	4	page-004.jpg	a:1	a:1	1	1811	2718	35	70	atoms\a_1\page-004.jpg\4724.svg
atom	4754	4	page-004.jpg	b:1	b:1	1	1770	2728	99	41	atoms\b_1\page-004.jpg\4754.svg
atom	5254	4	page-004.jpg	d:1	d:1	1	1738	2755	81	44	atoms\d_1\page-004.jpg\5254.svg
atom	5474	4	page-004.jpg	c:1	c:1	1	1799	2778	52	52	atoms\c_1\page-004.jpg\5474.svg
atom	5404	4	page-004.jpg	f:1	f:1	1	1833	2782	45	53	atoms\f_1\page-004.jpg\5404.svg
atom	5445	4	page-004.jpg	j:1	j:1	1	1823	2776	59	66	atoms\j_1\page-004.jpg\5445.svg
atom	5124	4	page-004.jpg	e:1	e:1	1	1530	2756	47	52	atoms\e_1\page-004.jpg\5124.svg
atom	5231	4	page-004.jpg	i:1	i:1	1	1540	2736	49	53	atoms\i_1\page-004.jpg\5231.svg
atom	5258	4	page-004.jpg	d:1	d:1	1	1530	2737	57	43	atoms\d_1\page-004.jpg\5258.svg
atom	5123	4	page-004.jpg	e:1	e:1	1	1565	2765	47	52	atoms\e_1\page-004.jpg\5123.svg
atom	5191	4	page-004.jpg	g:1	g:1	1	1574	2766	75	35	atoms\g_1\page-004.jpg\5191.svg
atom	5122	4	page-004.jpg	e:1	e:1	1	1605	2768	47	52	atoms\e_1\page-004.jpg\5122.svg
atom	4882	4	page-004.jpg	c:1	c:1	1	1631	2771	52	52	atoms\c_1\page-004.jpg\4882.svg
atom	5121	4	page-004.jpg	e:1	e:1	1	1672	2770	47	52	atoms\e_1\page-004.jpg\5121.svg
atom	4883	4	page-004.jpg	c:1	c:1	1	1684	2748	47	51	atoms\c_1\page-004.jpg\4883.svg
atom	5327	4	page-004.jpg	h:2	h:2	1	1679	2751	39	71	atoms\h_2\page-004.jpg\5327.svg
atom	5120	4	page-004.jpg	e:1	e:1	1	1702	2769	47	52	atoms\e_1\page-004.jpg\5120.svg
atom	5294	4	page-004.jpg	h:1	h:1	1	1701	2769	57	80	atoms\h_1\page-004.jpg\5294.svg
atom	5129	4	page-004.jpg	e:1	e:1	1	1222	2742	47	52	atoms\e_1\page-004.jpg\5129.svg
atom	5192	4	page-004.jpg	g:1	g:1	1	1231	2743	73	35	atoms\g_1\page-004.jpg\5192.svg
atom	5127	4	page-004.jpg	e:1	e:1	1	1262	2744	47	52	atoms\e_1\page-004.jpg\5127.svg
atom	4912	4	page-004.jpg	c:1	c:1	1	1291	2743	52	52	atoms\c_1\page-004.jpg\4912.svg
atom	5126	4	page-004.jpg	e:1	e:1	1	1327	2745	47	52	atoms\e_1\page-004.jpg\5126.svg
atom	4913	4	page-004.jpg	c:1	c:1	1	1335	2724	47	48	atoms\c_1\page-004.jpg\4913.svg
atom	5328	4	page-004.jpg	h:2	h:2	1	1335	2728	41	68	atoms\h_2\page-004.jpg\5328.svg
atom	5125	4	page-004.jpg	e:1	e:1	1	1365	2749	47	52	atoms\e_1\page-004.jpg\5125.svg
atom	5295	4	page-004.jpg	h:1	h:1	1	1369	2749	51	81	atoms\h_1\page-004.jpg\5295.svg
atom	4797	4	page-004.jpg	c:1	c:1	1	991	1982	52	52	atoms\c_1\page-004.jpg\4797.svg
atom	4949	4	page-004.jpg	e:1	e:1	1	1022	1982	47	52	atoms\e_1\page-004.jpg\4949.svg
atom	5145	4	page-004.jpg	g:1	g:1	1	1030	1982	72	36	atoms\g_1\page-004.jpg\5145.svg
atom	4948	4	page-004.jpg	e:1	e:1	1	1062	1984	47	52	atoms\e_1\page-004.jpg\4948.svg
atom	4947	4	page-004.jpg	e:1	e:1	1	1088	1984	47	52	atoms\e_1\page-004.jpg\4947.svg
atom	5264	4	page-004.jpg	h:1	h:1	1	1097	1985	50	72	atoms\h_1\page-004.jpg\5264.svg
atom	5117	4	page-004.jpg	e:1	e:1	1	1885	2782	47	52	atoms\e_1\page-004.jpg\5117.svg
atom	5190	4	page-004.jpg	g:1	g:1	1	1893	2782	76	37	atoms\g_1\page-004.jpg\5190.svg
atom	5116	4	page-004.jpg	e:1	e:1	1	1925	2786	47	52	atoms\e_1\page-004.jpg\5116.svg
atom	4886	4	page-004.jpg	c:1	c:1	1	1949	2786	52	52	atoms\c_1\page-004.jpg\4886.svg
atom	5115	4	page-004.jpg	e:1	e:1	1	1984	2785	47	52	atoms\e_1\page-004.jpg\5115.svg
atom	4887	4	page-004.jpg	c:1	c:1	1	1993	2770	46	45	atoms\c_1\page-004.jpg\4887.svg
atom	5326	4	page-004.jpg	h:2	h:2	1	1993	2771	40	65	atoms\h_2\page-004.jpg\5326.svg
atom	5114	4	page-004.jpg	e:1	e:1	1	2016	2786	47	52	atoms\e_1\page-004.jpg\5114.svg
atom	5402	4	page-004.jpg	f:1	f:1	1	2026	2786	45	53	atoms\f_1\page-004.jpg\5402.svg
atom	5403	4	page-004.jpg	f:1	f:1	1	2053	2787	45	53	atoms\f_1\page-004.jpg\5403.svg
atom	5229	4	page-004.jpg	i:1	i:1	1	2053	2765	55	59	atoms\i_1\page-004.jpg\5229.svg
atom	5253	4	page-004.jpg	d:1	d:1	1	2044	2754	60	50	atoms\d_1\page-004.jpg\5253.svg
particle	img4-m1-p1	4	page-004.jpg	a:1 b:1 c:1 a:1	a:1 b:1 c:1 a:1	4	579	1792	73	144	particles\page-004.jpg\img4-m1-p1.svg
particle	img4-m1-p2	4	page-004.jpg	e:1 g:1 e:1	e:1 g:1 e:1	3	615	1885	76	54	particles\page-004.jpg\img4-m1-p2.svg
particle	img4-m1-p3	4	page-004.jpg	e:1 i:1 d:1	e:1 i:1 d:1	3	667	1856	67	85	particles\page-004.jpg\img4-m1-p3.svg
particle	img4-m1-p4	4	page-004.jpg	e:1 h:1	e:1 h:1	2	695	1889	54	82	particles\page-004.jpg\img4-m1-p4.svg
particle	img4-m10-p1	4	page-004.jpg	e:1 g:1 e:1	e:1 g:1 e:1	3	2038	1985	87	54	particles\page-004.jpg\img4-m10-p1.svg
particle	img4-m10-p2	4	page-004.jpg	e:1 f:1	e:1 f:1	2	2104	1987	56	53	particles\page-004.jpg\img4-m10-p2.svg
particle	img4-m10-p3	4	page-004.jpg	f:1 i:1 d:1	f:1 i:1 d:1	3	2149	1957	61	88	particles\page-004.jpg\img4-m10-p3.svg
particle	img4-m11-p1	4	page-004.jpg	e:1 f:1	e:1 f:1	2	2405	2003	56	53	particles\page-004.jpg\img4-m11-p1.svg
particle	img4-m11-p2	4	page-004.jpg	f:1 i:1 c:1 h:1	f:1 i:1 c:1 h:1	4	2450	1976	62	111	particles\page-004.jpg\img4-m11-p2.svg
particle	img4-m12-p1	4	page-004.jpg	a:1 b:1 c:1 a:1	a:1 b:1 c:1 a:1	4	1889	2004	75	90	particles\page-004.jpg\img4-m12-p1.svg
particle	img4-m12-p2	4	page-004.jpg	c:1	c:1	1	1929	2044	52	52	particles\page-004.jpg\img4-m12-p2.svg
particle	img4-m12-p3	4	page-004.jpg	e:1 c:1 h:2	e:1 c:1 h:2	3	1970	2032	60	67	particles\page-004.jpg\img4-m12-p3.svg
particle	img4-m12-p4	4	page-004.jpg	e:1 h:1	e:1 h:1	2	2008	2050	54	82	particles\page-004.jpg\img4-m12-p4.svg
particle	img4-m13-p1	4	page-004.jpg	a:1 b:1 c:1 a:1 c:2 g:1 e:1	a:1 b:1 c:1 a:1 c:2 g:1 e:1	7	781	2008	119	95	particles\page-004.jpg\img4-m13-p1.svg
particle	img4-m13-p2	4	page-004.jpg	c:1	c:1	1	870	2050	52	52	particles\page-004.jpg\img4-m13-p2.svg
particle	img4-m13-p3	4	page-004.jpg	a:1 b:1 c:1 a:1 c:2 g:1 e:1	a:1 b:1 c:1 a:1 c:2 g:1 e:1	7	903	2008	113	97	particles\page-004.jpg\img4-m13-p3.svg
particle	img4-m13-p4	4	page-004.jpg	e:1 h:1	e:1 h:1	2	996	2054	58	66	particles\page-004.jpg\img4-m13-p4.svg
particle	img4-m14-p1	4	page-004.jpg	e:1 c:1 h:2	e:1 c:1 h:2	3	1707	2014	61	71	particles\page-004.jpg\img4-m14-p1.svg
particle	img4-m14-p2	4	page-004.jpg	e:1 g:1 e:1	e:1 g:1 e:1	3	1740	2038	82	56	particles\page-004.jpg\img4-m14-p2.svg
particle	img4-m14-p3	4	page-004.jpg	c:1	c:1	1	1798	2044	52	52	particles\page-004.jpg\img4-m14-p3.svg
particle	img4-m14-p4	4	page-004.jpg	f:1 j:1	f:1 j:1	2	1839	2031	59	66	particles\page-004.jpg\img4-m14-p4.svg
particle	img4-m15-p1	4	page-004.jpg	e:1 a:1 b:1 c:1 a:1 g:1 e:1	e:1 a:1 b:1 c:1 a:1 g:1 e:1	7	621	1998	109	94	particles\page-004.jpg\img4-m15-p1.svg
particle	img4-m15-p2	4	page-004.jpg	e:1 c:1 h:2	e:1 c:1 h:2	3	551	2020	54	71	particles\page-004.jpg\img4-m15-p2.svg
particle	img4-m15-p3	4	page-004.jpg	c:1	c:1	1	583	2036	52	52	particles\page-004.jpg\img4-m15-p3.svg
particle	img4-m15-p4	4	page-004.jpg	e:1 h:1	e:1 h:1	2	708	2037	54	82	particles\page-004.jpg\img4-m15-p4.svg
particle	img4-m16-p1	4	page-004.jpg	c:1	c:1	1	2063	2053	52	52	particles\page-004.jpg\img4-m16-p1.svg
particle	img4-m16-p2	4	page-004.jpg	a:1 b:1 c:1 a:1	a:1 b:1 c:1 a:1	4	2095	2019	74	83	particles\page-004.jpg\img4-m16-p2.svg
particle	img4-m16-p3	4	page-004.jpg	c:1	c:1	1	2129	2057	52	52	particles\page-004.jpg\img4-m16-p3.svg
particle	img4-m16-p4	4	page-004.jpg	e:1 c:1 h:2	e:1 c:1 h:2	3	2158	2041	59	71	particles\page-004.jpg\img4-m16-p4.svg
particle	img4-m16-p5	4	page-004.jpg	e:1 f:1	e:1 f:1	2	2189	2065	56	53	particles\page-004.jpg\img4-m16-p5.svg
particle	img4-m16-p6	4	page-004.jpg	f:1 i:1 d:1	f:1 i:1 d:1	3	2220	2049	60	75	particles\page-004.jpg\img4-m16-p6.svg
particle	img4-m17-p1	4	page-004.jpg	n:1	n:1	1	1099	2030	51	55	particles\page-004.jpg\img4-m17-p1.svg
particle	img4-m17-p2	4	page-004.jpg	e:1 g:1 e:1	e:1 g:1 e:1	3	1067	2058	86	54	particles\page-004.jpg\img4-m17-p2.svg
particle	img4-m17-p3	4	page-004.jpg	e:1 h:1	e:1 h:1	2	1130	2061	55	74	particles\page-004.jpg\img4-m17-p3.svg
particle	img4-m18-p1	4	page-004.jpg	e:1 g:1 e:1	e:1 g:1 e:1	3	2281	2068	82	56	particles\page-004.jpg\img4-m18-p1.svg
particle	img4-m18-p2	4	page-004.jpg	c:1	c:1	1	2339	2075	52	52	particles\page-004.jpg\img4-m18-p2.svg
particle	img4-m18-p3	4	page-004.jpg	e:1 c:1 h:2	e:1 c:1 h:2	3	2376	2062	61	69	particles\page-004.jpg\img4-m18-p3.svg
particle	img4-m18-p4	4	page-004.jpg	e:1 h:1	e:1 h:1	2	2411	2082	52	68	particles\page-004.jpg\img4-m18-p4.svg
particle	img4-m19-p1	4	page-004.jpg	e:1 a:1 m:1 c:1 a:1 g:1 e:1	e:1 a:1 m:1 c:1 a:1 g:1 e:1	7	1866	2076	124	99	particles\page-004.jpg\img4-m19-p1.svg
particle	img4-m19-p2	4	page-004.jpg	e:1 h:1	e:1 h:1	2	1968	2124	56	69	particles\page-004.jpg\img4-m19-p2.svg
particle	img4-m2-p1	4	page-004.jpg	e:1 g:1 e:1	e:1 g:1 e:1	3	760	1903	81	56	particles\page-004.jpg\img4-m2-p1.svg
particle	img4-m2-p2	4	page-004.jpg	c:1	c:1	1	821	1906	52	52	particles\page-004.jpg\img4-m2-p2.svg
particle	img4-m2-p3	4	page-004.jpg	e:1 c:1 h:2	e:1 c:1 h:2	3	852	1890	61	70	particles\page-004.jpg\img4-m2-p3.svg
particle	img4-m2-p4	4	page-004.jpg	e:1 f:1	e:1 f:1	2	892	1914	56	53	particles\page-004.jpg\img4-m2-p4.svg
particle	img4-m2-p5	4	page-004.jpg	k:1 f:1 i:1 d:1	k:1 f:1 i:1 d:1	4	931	1888	105	90	particles\page-004.jpg\img4-m2-p5.svg
particle	img4-m20-p1	4	page-004.jpg	a:1 b:1 c:1 a:1	a:1 b:1 c:1 a:1	4	2032	2087	80	96	particles\page-004.jpg\img4-m20-p1.svg
particle	img4-m20-p2	4	page-004.jpg	c:1	c:1	1	2080	2138	52	52	particles\page-004.jpg\img4-m20-p2.svg
particle	img4-m20-p3	4	page-004.jpg	a:1 m:1 c:1 a:1	a:1 m:1 c:1 a:1	4	2109	2100	98	92	particles\page-004.jpg\img4-m20-p3.svg
particle	img4-m21-p1	4	page-004.jpg	e:1 c:1 h:2	e:1 c:1 h:2	3	1609	2090	58	71	particles\page-004.jpg\img4-m21-p1.svg
particle	img4-m21-p2	4	page-004.jpg	a:1 b:1 c:1 a:1	a:1 b:1 c:1 a:1	4	1650	2054	79	108	particles\page-004.jpg\img4-m21-p2.svg
particle	img4-m21-p3	4	page-004.jpg	n:1	n:1	1	1714	2082	49	58	particles\page-004.jpg\img4-m21-p3.svg
particle	img4-m21-p4	4	page-004.jpg	c:2 g:1 e:1	c:2 g:1 e:1	3	1689	2118	89	53	particles\page-004.jpg\img4-m21-p4.svg
particle	img4-m21-p5	4	page-004.jpg	e:1	e:1	1	1753	2120	47	52	particles\page-004.jpg\img4-m21-p5.svg
particle	img4-m21-p6	4	page-004.jpg	e:1	e:1	1	1779	2120	47	52	particles\page-004.jpg\img4-m21-p6.svg
particle	img4-m21-p7	4	page-004.jpg	e:1 h:1	e:1 h:1	2	1800	2120	52	69	particles\page-004.jpg\img4-m21-p7.svg
particle	img4-m22-p1	4	page-004.jpg	e:1 c:1 h:2	e:1 c:1 h:2	3	549	2097	51	68	particles\page-004.jpg\img4-m22-p1.svg
particle	img4-m22-p2	4	page-004.jpg	c:1	c:1	1	574	2109	52	52	particles\page-004.jpg\img4-m22-p2.svg
particle	img4-m22-p3	4	page-004.jpg	f:1 j:1	f:1 j:1	2	597	2107	55	59	particles\page-004.jpg\img4-m22-p3.svg
particle	img4-m23-p1	4	page-004.jpg	e:1 c:1 h:2	e:1 c:1 h:2	3	880	2097	57	73	particles\page-004.jpg\img4-m23-p1.svg
particle	img4-m23-p2	4	page-004.jpg	e:1 f:1	e:1 f:1	2	918	2118	56	53	particles\page-004.jpg\img4-m23-p2.svg
