image_name	row_index	unit_id	molecule_id	unit_index	atom_count	first_token	last_token	prefix2	suffix2	prev_molecule_id	prev_last_token	prev_suffix2	next_molecule_id	next_first_token	next_prefix2	signature
page-004.jpg	3	p004-u023	img4-m26	23	7	e:1	j:1	e:1 c:1	f:1 j:1	img4-m28	h:1	e:1 h:1				e:1 c:1 h:2 e:1 f:1 f:1 j:1
page-004.jpg	4	p004-u024	img4-m22	24	6	e:1	j:1	e:1 c:1	f:1 j:1				img4-m25	e:1	e:1 g:1	e:1 c:1 h:2 c:1 f:1 j:1
page-004.jpg	4	p004-u025	img4-m25	25	10	e:1	c:1	e:1 g:1	e:1 c:1	img4-m22	j:1	f:1 j:1	img4-m23	e:1	e:1 c:1	e:1 g:1 e:1 c:1 a:1 b:1 c:1 a:1 e:1 c:1
page-004.jpg	4	p004-u026	img4-m23	26	9	e:1	d:1	e:1 c:1	i:1 d:1	img4-m25	c:1	e:1 c:1	img4-m24	e:1	e:1 c:1	e:1 c:1 h:2 e:1 f:1 l:1 f:1 i:1 d:1
page-004.jpg	4	p004-u027	img4-m24	27	9	e:1	f:1	e:1 c:1	e:1 f:1	img4-m23	d:1	i:1 d:1	img4-m27	e:1	e:1 i:1	e:1 c:1 h:2 f:1 i:1 c:1 h:1 e:1 f:1
page-004.jpg	4	p004-u028	img4-m27	28	10	e:1	h:1	e:1 i:1	e:1 h:1	img4-m24	f:1	e:1 f:1	img4-m31	e:1	e:1 g:1	e:1 i:1 d:1 c:1 e:1 g:1 e:1 e:1 e:1 h:1
page-004.jpg	4	p004-u029	img4-m31	29	4	e:1	c:1	e:1 g:1	e:1 c:1	img4-m27	h:1	e:1 h:1	img4-m29	a:1	a:1 b:1	e:1 g:1 e:1 c:1
page-004.jpg	4	p004-u030	img4-m29	30	10	a:1	h:1	a:1 b:1	e:1 h:1	img4-m31	c:1	e:1 c:1				a:1 b:1 c:1 a:1 c:1 e:1 c:1 h:2 e:1 h:1
page-004.jpg	5	p004-u031	img4-m30	31	15	e:1	h:1	e:1 a:1	e:1 h:1				img4-m35	c:1	c:1 f:1	e:1 a:1 b:1 c:1 a:1 b:1 d:1 c:1 a:1 m:1 c:1 a:1 c:1 e:1 h:1
page-004.jpg	5	p004-u032	img4-m35	32	7	c:1	e:1	c:1 f:1	g:1 e:1	img4-m30	h:1	e:1 h:1	img4-m34	e:1	e:1 c:1	c:1 f:1 j:1 n:1 e:1 g:1 e:1
page-004.jpg	5	p004-u033	img4-m34	33	9	e:1	d:1	e:1 c:1	i:1 d:1	img4-m35	e:1	g:1 e:1	img4-m32	e:1	e:1 a:1	e:1 c:1 h:2 e:1 f:1 l:1 f:1 i:1 d:1
page-004.jpg	5	p004-u034	img4-m32	34	15	e:1	j:1	e:1 a:1	f:1 j:1	img4-m34	d:1	i:1 d:1	img4-m36	e:1	e:1 c:1	e:1 a:1 e:1 b:1 c:1 a:1 b:1 d:1 g:1 e:1 c:1 e:1 f:1 f:1 j:1
page-004.jpg	5	p004-u035	img4-m36	35	8	e:1	d:1	e:1 c:1	i:1 d:1	img4-m32	j:1	f:1 j:1	img4-m38	e:1	e:1 g:1	e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1
page-004.jpg	5	p004-u036	img4-m38	36	6	e:1	h:1	e:1 g:1	e:1 h:1	img4-m36	d:1	i:1 d:1	img4-m33	a:1	a:1 m:1	e:1 g:1 e:1 e:1 e:1 h:1
page-004.jpg	5	p004-u037	img4-m33	37	10	a:1	h:1	a:1 m:1	e:1 h:1	img4-m38	h:1	e:1 h:1	img4-m40	c:1	c:1 a:1	a:1 m:1 c:1 a:1 c:1 e:1 c:1 h:2 e:1 h:1
page-004.jpg	5	p004-u038	img4-m40	38	12	c:1	d:1	c:1 a:1	i:1 d:1	img4-m33	h:1	e:1 h:1	img4-m42	n:1	n:1 e:1	c:1 a:1 m:1 c:1 a:1 c:1 e:1 f:1 k:1 f:1 i:1 d:1
page-004.jpg	5	p004-u039	img4-m42	39	11	n:1	h:1	n:1 e:1	e:1 h:1	img4-m40	d:1	i:1 d:1				n:1 e:1 g:1 e:1 c:1 n:1 e:1 g:1 e:1 e:1 h:1
page-004.jpg	6	p004-u040	img4-m39	40	10	e:1	h:1	e:1 g:1	e:1 h:1				img4-m41	e:1	e:1 g:1	e:1 g:1 e:1 c:1 a:1 b:1 c:1 a:1 e:1 h:1
page-004.jpg	6	p004-u041	img4-m41	41	6	e:1	j:1	e:1 g:1	f:1 j:1	img4-m39	h:1	e:1 h:1	img4-m37	e:1	e:1 a:1	e:1 g:1 e:1 c:1 f:1 j:1
page-004.jpg	6	p004-u042	img4-m37	42	10	e:1	j:1	e:1 a:1	f:1 j:1	img4-m41	j:1	f:1 j:1	img4-m43	c:1	c:1 f:1	e:1 a:1 m:1 c:1 a:1 g:1 e:1 c:1 f:1 j:1
page-004.jpg	6	p004-u043	img4-m43	43	7	c:1	e:1	c:1 f:1	g:1 e:1	img4-m37	j:1	f:1 j:1	img4-m44	c:1	c:1 a:1	c:1 f:1 j:1 n:1 e:1 g:1 e:1
page-004.jpg	6	p004-u044	img4-m44	44	9	c:1	j:1	c:1 a:1	f:1 j:1	img4-m43	e:1	g:1 e:1	img4-m45	e:1	e:1 c:1	c:1 a:1 b:1 c:1 a:1 e:1 f:1 f:1 j:1
page-004.jpg	6	p004-u045	img4-m45	45	6	e:1	j:1	e:1 c:1	f:1 j:1	img4-m44	j:1	f:1 j:1	img4-m47	e:1	e:1 g:1	e:1 c:1 h:2 c:1 f:1 j:1
page-004.jpg	6	p004-u046	img4-m47	46	6	e:1	h:1	e:1 g:1	e:1 h:1	img4-m45	j:1	f:1 j:1	img4-m51	e:1	e:1 g:1	e:1 g:1 e:1 e:1 e:1 h:1
page-004.jpg	6	p004-u047	img4-m51	47	8	e:1	c:1	e:1 g:1	h:2 c:1	img4-m47	h:1	e:1 h:1	img4-m53	f:1	f:1 j:1	e:1 g:1 e:1 c:1 e:1 c:1 h:2 c:1
page-004.jpg	6	p004-u048	img4-m53	48	5	f:1	j:1	f:1 j:1	f:1 j:1	img4-m51	c:1	h:2 c:1	img4-m55	e:1	e:1 g:1	f:1 j:1 c:1 f:1 j:1
page-004.jpg	6	p004-u049	img4-m55	49	5	e:1	h:1	e:1 g:1	e:1 h:1	img4-m53	j:1	f:1 j:1	img4-m46	e:1	e:1 a:1	e:1 g:1 e:1 e:1 h:1
page-004.jpg	6	p004-u050	img4-m46	50	10	e:1	h:1	e:1 a:1	e:1 h:1	img4-m55	h:1	e:1 h:1				e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1 e:1 h:1
page-004.jpg	7	p004-u051	img4-m49	51	3	a:1	c:1	a:1 m:1	m:1 c:1				img4-m50	c:1	c:1 f:1	a:1 m:1 c:1
page-004.jpg	7	p004-u052	img4-m50	52	3	c:1	j:1	c:1 f:1	f:1 j:1	img4-m49	c:1	m:1 c:1	img4-m54	c:2	c:2 g:1	c:1 f:1 j:1
page-004.jpg	7	p004-u053	img4-m54	53	9	c:2	d:1	c:2 g:1	i:1 d:1	img4-m50	j:1	f:1 j:1	img4-m56	e:1	e:1 g:1	c:2 g:1 e:1 c:1 e:1 e:1 e:1 i:1 d:1
page-004.jpg	7	p004-u054	img4-m56	54	7	e:1	j:1	e:1 g:1	f:1 j:1	img4-m54	d:1	i:1 d:1	img4-m52	e:1	e:1 c:1	e:1 g:1 e:1 e:1 c:1 f:1 j:1
page-004.jpg	7	p004-u055	img4-m52	55	6	e:1	j:1	e:1 c:1	f:1 j:1	img4-m56	j:1	f:1 j:1	img4-m48	e:1	e:1 a:1	e:1 c:1 h:2 c:1 f:1 j:1
page-004.jpg	7	p004-u056	img4-m48	56	10	e:1	h:1	e:1 a:1	e:1 h:1	img4-m52	j:1	f:1 j:1	img4-m59	e:1	e:1 h:1	e:1 a:1 m:1 c:1 a:1 g:1 e:1 e:1 e:1 h:1
page-004.jpg	7	p004-u057	img4-m59	57	9	e:1	j:1	e:1 h:1	f:1 j:1	img4-m48	h:1	e:1 h:1	img4-m57	e:1	e:1 c:1	e:1 h:1 a:1 b:1 c:1 a:1 c:1 f:1 j:1
page-004.jpg	7	p004-u058	img4-m57	58	6	e:1	j:1	e:1 c:1	f:1 j:1	img4-m59	j:1	f:1 j:1	img4-m58	e:1	e:1 c:1	e:1 c:1 h:2 c:1 f:1 j:1
page-004.jpg	7	p004-u059	img4-m58	59	7	e:1	c:1	e:1 c:1	j:1 c:1	img4-m57	j:1	f:1 j:1	img4-m64	e:1	e:1 h:1	e:1 c:1 h:2 c:1 f:1 j:1 c:1
page-004.jpg	7	p004-u060	img4-m64	60	9	e:1	j:1	e:1 h:1	f:1 j:1	img4-m58	c:1	j:1 c:1	img4-m63	e:1	e:1 c:1	e:1 h:1 a:1 b:1 c:1 a:1 c:1 f:1 j:1
page-004.jpg	7	p004-u061	img4-m63	61	15	e:1	h:1	e:1 c:1	e:1 h:1	img4-m64	j:1	f:1 j:1				e:1 c:1 h:2 c:1 f:1 j:1 e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 h:1
page-004.jpg	8	p004-u062	img4-m65	62	12	c:1	e:1	c:1 a:1	g:1 e:1				img4-m66	c:1	c:1 f:1	c:1 a:1 b:1 c:1 a:1 c:1 f:1 j:1 n:1 e:1 g:1 e:1
page-004.jpg	8	p004-u063	img4-m66	63	3	c:1	j:1	c:1 f:1	f:1 j:1	img4-m65	e:1	g:1 e:1	img4-m60	a:1	a:1 b:1	c:1 f:1 j:1
page-004.jpg	8	p004-u064	img4-m60	64	7	a:1	j:1	a:1 b:1	f:1 j:1	img4-m66	j:1	f:1 j:1	img4-m61	a:1	a:1 b:1	a:1 b:1 c:1 a:1 c:1 f:1 j:1
page-004.jpg	8	p004-u065	img4-m61	65	10	a:1	h:1	a:1 b:1	e:1 h:1	img4-m60	j:1	f:1 j:1	img4-m68	e:1	e:1 g:1	a:1 b:1 c:1 a:1 e:1 e:1 g:1 e:1 e:1 h:1
page-004.jpg	8	p004-u066	img4-m68	66	6	e:1	j:1	e:1 g:1	f:1 j:1	img4-m61	h:1	e:1 h:1	img4-m62	a:1	a:1 b:1	e:1 g:1 e:1 c:1 f:1 j:1
page-004.jpg	8	p004-u067	img4-m62	67	6	a:1	h:1	a:1 b:1	e:1 h:1	img4-m68	j:1	f:1 j:1	img4-m69	e:1	e:1 g:1	a:1 b:1 c:1 a:1 e:1 h:1
page-004.jpg	8	p004-u068	img4-m69	68	6	e:1	j:1	e:1 g:1	f:1 j:1	img4-m62	h:1	e:1 h:1	img4-m67	e:1	e:1 a:1	e:1 g:1 e:1 c:1 f:1 j:1
page-004.jpg	8	p004-u069	img4-m67	69	10	e:1	j:1	e:1 a:1	f:1 j:1	img4-m69	j:1	f:1 j:1	img4-m71	e:1	e:1 g:1	e:1 a:1 m:1 c:1 a:1 g:1 e:1 c:1 f:1 j:1
page-004.jpg	8	p004-u070	img4-m71	70	9	e:1	h:1	e:1 g:1	e:1 h:1	img4-m67	j:1	f:1 j:1	img4-m72	e:1	e:1 g:1	e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 h:1
page-004.jpg	8	p004-u071	img4-m72	71	6	e:1	j:1	e:1 g:1	f:1 j:1	img4-m71	h:1	e:1 h:1	img4-m70	e:1	e:1 c:1	e:1 g:1 e:1 c:1 f:1 j:1
page-004.jpg	8	p004-u072	img4-m70	72	9	e:1	d:1	e:1 c:1	i:1 d:1	img4-m72	j:1	f:1 j:1				e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1
page-004.jpg	9	p004-u073	img4-m73	73	4	n:1	e:1	n:1 e:1	g:1 e:1				img4-m75	c:1	c:1 f:1	n:1 e:1 g:1 e:1
page-004.jpg	9	p004-u074	img4-m75	74	4	c:1	d:1	c:1 f:1	i:1 d:1	img4-m73	e:1	g:1 e:1	img4-m76	c:1	c:1 a:1	c:1 f:1 i:1 d:1
page-004.jpg	9	p004-u075	img4-m76	75	8	c:1	j:1	c:1 a:1	f:1 j:1	img4-m75	d:1	i:1 d:1	img4-m77	e:1	e:1 g:1	c:1 a:1 b:1 c:1 a:1 c:1 f:1 j:1
page-004.jpg	9	p004-u076	img4-m77	76	6	e:1	j:1	e:1 g:1	f:1 j:1	img4-m76	j:1	f:1 j:1	img4-m74	e:1	e:1 c:1	e:1 g:1 e:1 c:1 f:1 j:1
page-004.jpg	9	p004-u077	img4-m74	77	12	e:1	h:1	e:1 c:1	e:1 h:1	img4-m77	j:1	f:1 j:1	img4-m78	e:1	e:1 c:1	e:1 c:1 h:2 c:1 f:1 j:1 a:1 b:1 c:1 a:1 e:1 h:1
page-004.jpg	9	p004-u078	img4-m78	78	8	e:1	d:1	e:1 c:1	i:1 d:1	img4-m74	h:1	e:1 h:1	img4-m81	c:1	c:1 f:1	e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1
page-004.jpg	9	p004-u079	img4-m81	79	7	c:1	e:1	c:1 f:1	g:1 e:1	img4-m78	d:1	i:1 d:1	img4-m79	e:1	e:1 c:1	c:1 f:1 j:1 n:1 e:1 g:1 e:1
page-004.jpg	9	p004-u080	img4-m79	80	11	e:1	d:1	e:1 c:1	i:1 d:1	img4-m81	e:1	g:1 e:1	img4-m83	c:1	c:1 a:1	e:1 c:1 h:2 c:2 c:2 g:1 e:1 c:1 f:1 i:1 d:1
page-004.jpg	9	p004-u081	img4-m83	81	10	c:1	c:1	c:1 a:1	e:1 c:1	img4-m79	d:1	i:1 d:1	img4-m82	e:1	e:1 c:1	c:1 a:1 e:1 b:1 c:1 a:1 e:1 g:1 e:1 c:1
page-004.jpg	9	p004-u082	img4-m82	82	8	e:1	d:1	e:1 c:1	i:1 d:1	img4-m83	c:1	e:1 c:1	img4-m84	n:1	n:1 e:1	e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1
page-004.jpg	9	p004-u083	img4-m84	83	10	n:1	h:1	n:1 e:1	e:1 h:1	img4-m82	d:1	i:1 d:1				n:1 e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 h:1
page-004.jpg	10	p004-u084	img4-m80	84	9	a:1	d:1	a:1 m:1	i:1 d:1				img4-m86	e:1	e:1 g:1	a:1 m:1 c:1 a:1 c:1 c:1 f:1 i:1 d:1
page-004.jpg	10	p004-u085	img4-m86	85	14	e:1	h:1	e:1 g:1	e:1 h:1	img4-m80	d:1	i:1 d:1	img4-m85	e:1	e:1 c:1	e:1 g:1 e:1 c:1 a:1 m:1 c:1 a:1 e:1 g:1 e:1 e:1 e:1 h:1
page-004.jpg	10	p004-u086	img4-m85	86	7	e:1	j:1	e:1 c:1	f:1 j:1	img4-m86	h:1	e:1 h:1	img4-m89	e:1	e:1 g:1	e:1 c:1 h:2 e:1 f:1 f:1 j:1
page-004.jpg	10	p004-u087	img4-m89	87	9	e:1	h:1	e:1 g:1	e:1 h:1	img4-m85	j:1	f:1 j:1	img4-m88	e:1	e:1 i:1	e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 h:1
page-004.jpg	10	p004-u088	img4-m88	88	12	e:1	h:1	e:1 i:1	e:1 h:1	img4-m89	h:1	e:1 h:1	img4-m87	e:1	e:1 a:1	e:1 i:1 d:1 e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 h:1
page-004.jpg	10	p004-u089	img4-m87	89	11	e:1	j:1	e:1 a:1	f:1 j:1	img4-m88	h:1	e:1 h:1	img4-m90	e:1	e:1 g:1	e:1 a:1 e:1 b:1 c:1 a:1 b:1 d:1 c:1 f:1 j:1
page-004.jpg	10	p004-u090	img4-m90	90	12	e:1	d:1	e:1 g:1	i:1 d:1	img4-m87	j:1	f:1 j:1				e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1
page-005.jpg	1	p005-u001	img5-m1	1	17	a:1	h:1	a:1 b:1	e:1 h:1				img5-m3	e:1	e:1 h:1	a:1 b:1 c:1 a:1 e:1 h:1 e:1 c:1 h:2 e:1 f:1 l:1 f:1 i:1 d:1 e:1 h:1
page-005.jpg	1	p005-u002	img5-m3	2	8	e:1	d:1	e:1 h:1	b:1 d:1	img5-m1	h:1	e:1 h:1	img5-m7	e:1	e:1 g:1	e:1 h:1 a:1 m:1 c:1 a:1 b:1 d:1
page-005.jpg	1	p005-u003	img5-m7	3	6	e:1	j:1	e:1 g:1	f:1 j:1	img5-m3	d:1	b:1 d:1	img5-m5	e:1	e:1 c:1	e:1 g:1 e:1 c:1 f:1 j:1
page-005.jpg	1	p005-u004	img5-m5	4	9	e:1	d:1	e:1 c:1	i:1 d:1	img5-m7	j:1	f:1 j:1	img5-m6	c:1	c:1 a:1	e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	1	p005-u005	img5-m6	5	13	c:1	j:1	c:1 a:1	f:1 j:1	img5-m5	d:1	i:1 d:1	img5-m4	e:1	e:1 a:1	c:1 a:1 e:1 b:1 c:1 a:1 e:1 g:1 e:1 e:1 f:1 f:1 j:1
page-005.jpg	1	p005-u006	img5-m4	6	9	e:1	h:1	e:1 a:1	e:1 h:1	img5-m6	j:1	f:1 j:1	img5-m8	e:1	e:1 g:1	e:1 a:1 b:1 c:1 a:1 b:1 d:1 e:1 h:1
page-005.jpg	1	p005-u007	img5-m8	7	9	e:1	d:1	e:1 g:1	i:1 d:1	img5-m4	h:1	e:1 h:1	img5-m2	e:1	e:1 a:1	e:1 g:1 e:1 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	1	p005-u008	img5-m2	8	15	e:1	h:1	e:1 a:1	e:1 h:1	img5-m8	d:1	i:1 d:1				e:1 a:1 b:1 c:1 a:1 g:1 e:1 c:1 f:1 j:1 e:1 i:1 d:1 e:1 h:1
page-005.jpg	2	p005-u009	img5-m12	9	16	e:1	h:1	e:1 c:1	e:1 h:1				img5-m11	e:1	e:1 g:1	e:1 c:1 h:2 c:1 f:1 i:1 d:1 e:1 g:1 e:1 c:1 f:1 i:1 d:1 e:1 h:1
page-005.jpg	2	p005-u010	img5-m11	10	15	e:1	d:1	e:1 g:1	i:1 d:1	img5-m12	h:1	e:1 h:1	img5-m13	n:1	n:1 e:1	e:1 g:1 e:1 a:1 b:1 c:1 a:1 e:1 f:1 f:1 i:1 d:1 e:1 i:1 d:1
page-005.jpg	2	p005-u011	img5-m13	11	4	n:1	e:1	n:1 e:1	g:1 e:1	img5-m11	d:1	i:1 d:1	img5-m14	c:1	c:1 f:1	n:1 e:1 g:1 e:1
page-005.jpg	2	p005-u012	img5-m14	12	4	c:1	d:1	c:1 f:1	i:1 d:1	img5-m13	e:1	g:1 e:1	img5-m10	e:1	e:1 a:1	c:1 f:1 i:1 d:1
page-005.jpg	2	p005-u013	img5-m10	13	10	e:1	h:1	e:1 a:1	e:1 h:1	img5-m14	d:1	i:1 d:1	img5-m9	e:1	e:1 a:1	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1 e:1 h:1
page-005.jpg	2	p005-u014	img5-m9	14	8	e:1	c:1	e:1 a:1	g:1 c:1	img5-m10	h:1	e:1 h:1				e:1 a:1 e:1 b:1 c:1 a:1 g:1 c:1
page-005.jpg	3	p005-u015	img5-m19	15	14	a:1	d:1	a:1 m:1	i:1 d:1				img5-m15	e:1	e:1 a:1	a:1 m:1 c:1 a:1 e:1 b:1 c:1 a:1 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	3	p005-u016	img5-m15	16	13	e:1	h:1	e:1 a:1	e:1 h:1	img5-m19	d:1	i:1 d:1	img5-m16	e:1	e:1 g:1	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1 e:1 e:1 h:1 e:1 h:1
page-005.jpg	3	p005-u017	img5-m16	17	7	e:1	d:1	e:1 g:1	i:1 d:1	img5-m15	h:1	e:1 h:1	img5-m17	e:1	e:1 g:1	e:1 g:1 e:1 c:1 f:1 i:1 d:1
page-005.jpg	3	p005-u018	img5-m17	18	5	e:1	h:1	e:1 g:1	e:1 h:1	img5-m16	d:1	i:1 d:1	img5-m18	e:1	e:1 h:1	e:1 g:1 e:1 e:1 h:1
page-005.jpg	3	p005-u019	img5-m18	19	7	e:1	h:1	e:1 h:1	e:1 h:1	img5-m17	h:1	e:1 h:1	img5-m20	e:1	e:1 g:1	e:1 h:1 e:1 c:1 h:2 e:1 h:1
page-005.jpg	3	p005-u020	img5-m20	20	9	e:1	d:1	e:1 g:1	i:1 d:1	img5-m18	h:1	e:1 h:1				e:1 g:1 e:1 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	4	p005-u021	img5-m25	21	4	n:1	c:1	n:1 e:1	g:1 c:1				img5-m24	e:1	e:1 f:1	n:1 e:1 g:1 c:1
page-005.jpg	4	p005-u022	img5-m24	22	9	e:1	h:1	e:1 f:1	e:1 h:1	img5-m25	c:1	g:1 c:1	img5-m23	e:1	e:1 g:1	e:1 f:1 l:1 f:1 e:1 c:1 h:2 e:1 h:1
page-005.jpg	4	p005-u023	img5-m23	23	16	e:1	h:1	e:1 g:1	e:1 h:1	img5-m24	h:1	e:1 h:1	img5-m21	e:1	e:1 a:1	e:1 g:1 e:1 a:1 m:1 c:1 a:1 c:1 e:1 c:1 h:2 e:1 c:1 h:2 e:1 h:1
page-005.jpg	4	p005-u024	img5-m21	24	11	e:1	h:1	e:1 a:1	e:1 h:1	img5-m23	h:1	e:1 h:1	img5-m22	e:1	e:1 c:1	e:1 a:1 m:1 c:1 a:1 b:1 d:1 g:1 e:1 e:1 h:1
page-005.jpg	4	p005-u025	img5-m22	25	10	e:1	d:1	e:1 c:1	i:1 d:1	img5-m21	h:1	e:1 h:1	img5-m26	e:1	e:1 g:1	e:1 c:1 h:2 e:1 f:1 f:1 j:1 e:1 i:1 d:1
page-005.jpg	4	p005-u026	img5-m26	26	17	e:1	h:2	e:1 g:1	c:1 h:2	img5-m22	d:1	i:1 d:1				e:1 g:1 e:1 c:1 a:1 b:1 c:1 a:1 e:1 f:1 k:1 f:1 i:1 d:1 e:1 c:1 h:2
page-005.jpg	5	p005-u027	img5-m31	27	13	c:1	d:1	c:1 a:1	i:1 d:1				img5-m28	f:1	f:1 j:1	c:1 a:1 m:1 c:1 a:1 c:1 e:1 g:1 e:1 c:1 f:1 i:1 d:1
page-005.jpg	5	p005-u028	img5-m28	28	4	f:1	f:1	f:1 j:1	e:1 f:1	img5-m31	d:1	i:1 d:1	img5-m34	n:1	n:1 e:1	f:1 j:1 e:1 f:1
page-005.jpg	5	p005-u029	img5-m34	29	4	n:1	e:1	n:1 e:1	g:1 e:1	img5-m28	f:1	e:1 f:1	img5-m33	c:1	c:1 e:1	n:1 e:1 g:1 e:1
page-005.jpg	5	p005-u030	img5-m33	30	10	c:1	d:1	c:1 e:1	i:1 d:1	img5-m34	e:1	g:1 e:1	img5-m30	e:1	e:1 g:1	c:1 e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	5	p005-u031	img5-m30	31	6	e:1	j:1	e:1 g:1	f:1 j:1	img5-m33	d:1	i:1 d:1	img5-m29	e:1	e:1 c:1	e:1 g:1 e:1 c:1 f:1 j:1
page-005.jpg	5	p005-u032	img5-m29	32	8	e:1	d:1	e:1 c:1	i:1 d:1	img5-m30	j:1	f:1 j:1	img5-m32	e:1	e:1 h:1	e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1
page-005.jpg	5	p005-u033	img5-m32	33	16	e:1	d:1	e:1 h:1	i:1 d:1	img5-m29	d:1	i:1 d:1	img5-m27	e:1	e:1 c:1	e:1 h:1 a:1 e:1 b:1 c:1 a:1 e:1 g:1 e:1 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	5	p005-u034	img5-m27	34	8	e:1	d:1	e:1 c:1	i:1 d:1	img5-m32	d:1	i:1 d:1				e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1
page-005.jpg	6	p005-u035	img5-m37	35	9	e:1	d:1	e:1 i:1	i:1 d:1				img5-m36	e:1	e:1 c:1	e:1 i:1 d:1 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	6	p005-u036	img5-m36	36	12	e:1	h:2	e:1 c:1	c:1 h:2	img5-m37	d:1	i:1 d:1	img5-m40	e:1	e:1 c:1	e:1 c:1 h:2 e:1 f:1 l:1 f:1 i:1 d:1 e:1 c:1 h:2
page-005.jpg	6	p005-u037	img5-m40	37	10	e:1	j:1	e:1 c:1	f:1 j:1	img5-m36	h:2	c:1 h:2	img5-m38	e:1	e:1 i:1	e:1 c:1 h:2 a:1 b:1 c:1 a:1 c:1 f:1 j:1
page-005.jpg	6	p005-u038	img5-m38	38	7	e:1	d:1	e:1 i:1	i:1 d:1	img5-m40	j:1	f:1 j:1	img5-m42	e:1	e:1 h:1	e:1 i:1 d:1 c:1 f:1 i:1 d:1
page-005.jpg	6	p005-u039	img5-m42	39	14	e:1	h:1	e:1 h:1	e:1 h:1	img5-m38	d:1	i:1 d:1	img5-m39	e:1	e:1 c:1	e:1 h:1 a:1 m:1 c:1 a:1 c:1 f:1 j:1 e:1 c:1 h:2 e:1 h:1
page-005.jpg	6	p005-u040	img5-m39	40	9	e:1	j:1	e:1 c:1	f:1 j:1	img5-m42	h:1	e:1 h:1	img5-m41	e:1	e:1 c:1	e:1 c:1 h:2 e:1 g:1 e:1 c:1 f:1 j:1
page-005.jpg	6	p005-u041	img5-m41	41	8	e:1	h:1	e:1 c:1	e:1 h:1	img5-m39	j:1	f:1 j:1	img5-m35	c:2	c:2 a:1	e:1 c:1 h:2 e:1 g:1 e:1 e:1 h:1
page-005.jpg	6	p005-u042	img5-m35	42	9	c:2	h:1	c:2 a:1	e:1 h:1	img5-m41	h:1	e:1 h:1				c:2 a:1 m:1 c:1 a:1 g:1 e:1 e:1 h:1
page-005.jpg	7	p005-u043	img5-m45	43	4	n:1	e:1	n:1 e:1	g:1 e:1				img5-m47	c:1	c:1 f:1	n:1 e:1 g:1 e:1
page-005.jpg	7	p005-u044	img5-m47	44	4	c:1	d:1	c:1 f:1	i:1 d:1	img5-m45	e:1	g:1 e:1	img5-m43	e:1	e:1 a:1	c:1 f:1 i:1 d:1
page-005.jpg	7	p005-u045	img5-m43	45	9	e:1	h:1	e:1 a:1	e:1 h:1	img5-m47	d:1	i:1 d:1	img5-m44	e:1	e:1 c:1	e:1 a:1 b:1 c:1 a:1 g:1 e:1 e:1 h:1
page-005.jpg	7	p005-u046	img5-m44	46	11	e:1	h:1	e:1 c:1	e:1 h:1	img5-m43	h:1	e:1 h:1	img5-m46	e:1	e:1 g:1	e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1 e:1 h:1
page-005.jpg	7	p005-u047	img5-m46	47	14	e:1	d:1	e:1 g:1	i:1 d:1	img5-m44	h:1	e:1 h:1				e:1 g:1 e:1 c:1 f:1 j:1 e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1
page-005.jpg	8	p005-u048	img5-m48	48	15	a:1	d:1	a:1 b:1	i:1 d:1				img5-m53	n:1	n:1 e:1	a:1 b:1 c:1 a:1 e:1 h:1 e:1 c:1 h:2 e:1 f:1 l:1 f:1 i:1 d:1
page-005.jpg	8	p005-u049	img5-m53	49	4	n:1	e:1	n:1 e:1	g:1 e:1	img5-m48	d:1	i:1 d:1	img5-m55	e:1	e:1 f:1	n:1 e:1 g:1 e:1
page-005.jpg	8	p005-u050	img5-m55	50	6	e:1	d:1	e:1 f:1	i:1 d:1	img5-m53	e:1	g:1 e:1	img5-m54	a:1	a:1 m:1	e:1 f:1 k:1 f:1 i:1 d:1
